rule,feature_a,value_a,feature_b,value_b,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation
payment_channel=API_SERVER AND term_location=CALL_CENTER,payment_channel,API_SERVER,term_location,CALL_CENTER,2015,0.02015,47,0.023325062034739455,0.02549,-0.002164937965260544,0.9150671649564321,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND card_entry_mode=CONTACTLESS,payment_channel,IVR_PHONE,card_entry_mode,CONTACTLESS,2401,0.02401,56,0.023323615160349854,0.02549,-0.002166384839650145,0.9150104025245137,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=KR,payment_channel,ATM,merchant_country,KR,731,0.00731,17,0.023255813953488372,0.02549,-0.002234186046511627,0.9123504885636866,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
time_period=morning AND payment_channel=IVR_PHONE,time_period,morning,payment_channel,IVR_PHONE,3528,0.03528,82,0.023242630385487528,0.02549,-0.0022473696145124712,0.9118332830713036,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=True AND payment_channel=IVR_PHONE,tokenised,True,payment_channel,IVR_PHONE,6379,0.06379,148,0.023201128703558553,0.02549,-0.0022888712964414457,0.9102051276405867,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=QR_CODE AND auth_result=BIOMETRIC_PASS,card_entry_mode,QR_CODE,auth_result,BIOMETRIC_PASS,2043,0.02043,47,0.023005384238864415,0.02549,-0.002484615761135584,0.9025258626467013,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=IN,cross_border,False,merchant_country,IN,4000,0.04,92,0.023,0.02549,-0.002489999999999999,0.9023146331894861,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=SMART_WATCH AND merchant_country=TH,payment_channel,SMART_WATCH,merchant_country,TH,740,0.0074,17,0.022972972972972974,0.02549,-0.0025170270270270245,0.9012543339730473,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_present=True AND payment_channel=SMART_WATCH,card_present,True,payment_channel,SMART_WATCH,5050,0.0505,116,0.02297029702970297,0.02549,-0.002519702970297029,0.9011493538526077,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CHIP AND auth_result=AVS_FAIL,card_entry_mode,CHIP,auth_result,AVS_FAIL,2094,0.02094,48,0.022922636103151862,0.02549,-0.002567363896848137,0.8992795646587628,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=QR_CODE AND auth_result=3DS_FAIL,card_entry_mode,QR_CODE,auth_result,3DS_FAIL,2051,0.02051,47,0.022915650901999023,0.02549,-0.0025743490980009755,0.8990055277363289,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Thursday AND payment_channel=WEB_BROWSER,day_name,Thursday,payment_channel,WEB_BROWSER,1965,0.01965,45,0.022900763358778626,0.02549,-0.002589236641221373,0.8984214734711113,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=US,payment_channel,SMART_WATCH,merchant_country,US,701,0.00701,16,0.02282453637660485,0.02549,-0.002665463623395148,0.8954310073207082,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Tuesday AND payment_channel=API_SERVER,day_name,Tuesday,payment_channel,API_SERVER,2104,0.02104,48,0.022813688212927757,0.02549,-0.0026763117870722414,0.8950054222411832,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=3DS_FAIL AND pin_verif_method=ONLINE_PIN,auth_result,3DS_FAIL,pin_verif_method,ONLINE_PIN,3028,0.03028,69,0.022787318361955085,0.02549,-0.002702681638044914,0.8939709047451976,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=VN,payment_channel,MOBILE_APP,merchant_country,VN,704,0.00704,16,0.022727272727272728,0.02549,-0.002762727272727271,0.8916152501872393,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
tokenised=False AND payment_channel=WEB_BROWSER,tokenised,False,payment_channel,WEB_BROWSER,7976,0.07976,181,0.02269307923771314,0.02549,-0.00279692076228686,0.8902738029703076,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=CVV_FAIL AND pin_verif_method=OFFLINE_PIN,auth_result,CVV_FAIL,pin_verif_method,OFFLINE_PIN,3138,0.03138,71,0.02262587635436584,0.02549,-0.0028641236456341604,0.8876373618817512,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Friday AND payment_channel=SMART_WATCH,day_name,Friday,payment_channel,SMART_WATCH,2035,0.02035,46,0.022604422604422605,0.02549,-0.002885577395577394,0.8867957082943353,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=VN,payment_channel,IVR_PHONE,merchant_country,VN,711,0.00711,16,0.02250351617440225,0.02549,-0.002986483825597748,0.8828370409730188,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND term_location=BRANCH_COUNTER,payment_channel,WEB_BROWSER,term_location,BRANCH_COUNTER,2049,0.02049,46,0.02244997559785261,0.02549,-0.003040024402147387,0.8807365868125779,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CHIP AND auth_result=CVV_FAIL,card_entry_mode,CHIP,auth_result,CVV_FAIL,2187,0.02187,49,0.02240512117055327,0.02549,-0.0030848788294467293,0.8789768995901636,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=AE,payment_channel,WEB_BROWSER,merchant_country,AE,670,0.0067,15,0.022388059701492536,0.02549,-0.0031019402985074628,0.8783075598859371,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Thursday AND payment_channel=ATM,day_name,Thursday,payment_channel,ATM,2012,0.02012,45,0.022365805168986085,0.02549,-0.003124194831013914,0.8774344907409214,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=CN,payment_channel,MOBILE_APP,merchant_country,CN,671,0.00671,15,0.022354694485842028,0.02549,-0.003135305514157971,0.8769986067415468,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND term_location=CALL_CENTER,payment_channel,POS_TERMINAL,term_location,CALL_CENTER,2017,0.02017,45,0.022310361923648984,0.02549,-0.0031796380763510143,0.8752593928461744,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=True AND merchant_country=BR,cross_border,True,merchant_country,BR,1031,0.01031,23,0.02230843840931135,0.02549,-0.00318156159068865,0.8751839313186093,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
card_present=True AND payment_channel=WEB_BROWSER,card_present,True,payment_channel,WEB_BROWSER,5065,0.05065,112,0.02211253701875617,0.02549,-0.0033774629812438305,0.8674985099551263,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND term_location=CALL_CENTER,payment_channel,ATM,term_location,CALL_CENTER,2081,0.02081,46,0.022104757328207592,0.02549,-0.0033852426717924065,0.867193304362793,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=late_evening AND payment_channel=WEB_BROWSER,time_period,late_evening,payment_channel,WEB_BROWSER,1269,0.01269,28,0.02206461780929866,0.02549,-0.003425382190701338,0.8656185880462401,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=night AND payment_channel=POS_TERMINAL,time_period,night,payment_channel,POS_TERMINAL,3446,0.03446,76,0.022054556006964595,0.02549,-0.0034354439930354037,0.8652238527644016,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MAGSTRIPE AND auth_result=BIOMETRIC_PASS,card_entry_mode,MAGSTRIPE,auth_result,BIOMETRIC_PASS,2137,0.02137,47,0.021993448759943846,0.02549,-0.0034965512400561526,0.8628265500174126,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND term_location=POS_TERMINAL,payment_channel,WEB_BROWSER,term_location,POS_TERMINAL,2092,0.02092,46,0.02198852772466539,0.02549,-0.003501472275334608,0.8626334925329695,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=SG,payment_channel,API_SERVER,merchant_country,SG,730,0.0073,16,0.021917808219178082,0.02549,-0.0035721917808219164,0.8598590905915293,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND merchant_country=FR,payment_channel,WEB_BROWSER,merchant_country,FR,776,0.00776,17,0.02190721649484536,0.02549,-0.0035827835051546394,0.8594435659021327,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=IVR_PHONE AND term_location=KIOSK,payment_channel,IVR_PHONE,term_location,KIOSK,1964,0.01964,43,0.02189409368635438,0.02549,-0.0035959063136456193,0.8589287440703954,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=TOKEN_IN_APP AND auth_result=AVS_FAIL,card_entry_mode,TOKEN_IN_APP,auth_result,AVS_FAIL,2147,0.02147,47,0.021891010712622262,0.02549,-0.0035989892873777365,0.8588077957089942,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND card_entry_mode=TOKEN_IN_APP,payment_channel,IVR_PHONE,card_entry_mode,TOKEN_IN_APP,2334,0.02334,51,0.021850899742930592,0.02549,-0.0036391002570694067,0.8572341994088111,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=CA,payment_channel,MOBILE_APP,merchant_country,CA,687,0.00687,15,0.021834061135371178,0.02549,-0.003655938864628821,0.8565736027999677,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND card_entry_mode=TOKEN_IN_APP,payment_channel,WEB_BROWSER,card_entry_mode,TOKEN_IN_APP,2431,0.02431,53,0.021801727684080625,0.02549,-0.0036882723159193734,0.8553051268764467,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND term_location=KIOSK,payment_channel,MOBILE_APP,term_location,KIOSK,1974,0.01974,43,0.021783181357649443,0.02549,-0.0037068186423505553,0.854577534627283,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MAGSTRIPE AND auth_result=3DS_PASS,card_entry_mode,MAGSTRIPE,auth_result,3DS_PASS,2022,0.02022,44,0.021760633036597428,0.02549,-0.003729366963402571,0.8536929398429749,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=BIOMETRIC_PASS AND pin_verif_method=ONLINE_PIN,auth_result,BIOMETRIC_PASS,pin_verif_method,ONLINE_PIN,3082,0.03082,67,0.021739130434782608,0.02549,-0.0037508695652173907,0.8528493697443158,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=TOKEN_IN_APP AND auth_result=3DS_PASS,card_entry_mode,TOKEN_IN_APP,auth_result,3DS_PASS,2116,0.02116,46,0.021739130434782608,0.02549,-0.0037508695652173907,0.8528493697443158,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=True AND merchant_country=DE,cross_border,True,merchant_country,DE,1012,0.01012,22,0.021739130434782608,0.02549,-0.0037508695652173907,0.8528493697443158,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
day_name=Sunday AND payment_channel=MOBILE_APP,day_name,Sunday,payment_channel,MOBILE_APP,2121,0.02121,46,0.021687883074021686,0.02549,-0.0038021169259783126,0.8508388808953192,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=AE,payment_channel,ATM,merchant_country,AE,788,0.00788,17,0.021573604060913704,0.02549,-0.0039163959390862944,0.8463555928173285,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
time_period=morning AND payment_channel=WEB_BROWSER,time_period,morning,payment_channel,WEB_BROWSER,3624,0.03624,78,0.02152317880794702,0.02549,-0.00396682119205298,0.8443773561375841,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=DE,payment_channel,IVR_PHONE,merchant_country,DE,697,0.00697,15,0.021520803443328552,0.02549,-0.003969196556671446,0.8442841680395666,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Friday AND payment_channel=MOBILE_APP,day_name,Friday,payment_channel,MOBILE_APP,1999,0.01999,43,0.021510755377688845,0.02549,-0.003979244622311154,0.8438899716629599,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=AU,payment_channel,SMART_WATCH,merchant_country,AU,745,0.00745,16,0.021476510067114093,0.02549,-0.004013489932885906,0.8425464914521026,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=MAGSTRIPE AND auth_result=CVV_FAIL,card_entry_mode,MAGSTRIPE,auth_result,CVV_FAIL,2098,0.02098,45,0.021448999046711152,0.02549,-0.004041000953288847,0.8414672046571657,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CONTACTLESS AND auth_result=3DS_PASS,card_entry_mode,CONTACTLESS,auth_result,3DS_PASS,2052,0.02052,44,0.021442495126705652,0.02549,-0.004047504873294347,0.841212048909598,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=CVV_PASS AND pin_verif_method=ONLINE_PIN,auth_result,CVV_PASS,pin_verif_method,ONLINE_PIN,3219,0.03219,69,0.021435228331780055,0.02549,-0.004054771668219943,0.8409269647618696,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=AU,payment_channel,WEB_BROWSER,merchant_country,AU,748,0.00748,16,0.0213903743315508,0.02549,-0.004099625668449198,0.8391672942938722,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=ATM AND merchant_country=CN,payment_channel,ATM,merchant_country,CN,702,0.00702,15,0.021367521367521368,0.02549,-0.004122478632478631,0.8382707480392848,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=SG,payment_channel,POS_TERMINAL,merchant_country,SG,704,0.00704,15,0.02130681818181818,0.02549,-0.0041831818181818185,0.8358892970505367,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND merchant_country=IN,payment_channel,SMART_WATCH,merchant_country,IN,705,0.00705,15,0.02127659574468085,0.02549,-0.004213404255319148,0.8347036384731601,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Saturday AND payment_channel=API_SERVER,day_name,Saturday,payment_channel,API_SERVER,2069,0.02069,44,0.02126631222812953,0.02549,-0.004223687771870467,0.8343002051051209,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=AU,payment_channel,API_SERVER,merchant_country,AU,753,0.00753,16,0.021248339973439574,0.02549,-0.004241660026560425,0.833595134305201,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND card_entry_mode=CONTACTLESS,payment_channel,WEB_BROWSER,card_entry_mode,CONTACTLESS,2354,0.02354,50,0.021240441801189464,0.02549,-0.0042495581988105345,0.8332852805488217,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=JP,payment_channel,SMART_WATCH,merchant_country,JP,756,0.00756,16,0.021164021164021163,0.02549,-0.004325978835978836,0.8302872171055773,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND merchant_country=FR,payment_channel,SMART_WATCH,merchant_country,FR,713,0.00713,15,0.021037868162692847,0.02549,-0.004452131837307152,0.8253380997525637,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=AU,cross_border,True,merchant_country,AU,1047,0.01047,22,0.021012416427889206,0.02549,-0.004477583572110793,0.8243396009371992,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=API_SERVER AND merchant_country=MY,payment_channel,API_SERVER,merchant_country,MY,715,0.00715,15,0.02097902097902098,0.02549,-0.004510979020979019,0.8230294617112978,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=API_SERVER AND merchant_country=KR,payment_channel,API_SERVER,merchant_country,KR,763,0.00763,16,0.020969855832241154,0.02549,-0.004520144167758845,0.8226699031871775,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=IVR_PHONE AND term_location=POS_TERMINAL,payment_channel,IVR_PHONE,term_location,POS_TERMINAL,2101,0.02101,44,0.020942408376963352,0.02549,-0.004547591623036647,0.8215931101201787,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=TOKEN_IN_APP AND auth_result=3DS_FAIL,card_entry_mode,TOKEN_IN_APP,auth_result,3DS_FAIL,1964,0.01964,41,0.020875763747454174,0.02549,-0.004614236252545825,0.8189785699275863,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND term_location=POS_TERMINAL,payment_channel,ATM,term_location,POS_TERMINAL,2025,0.02025,42,0.02074074074074074,0.02549,-0.004749259259259259,0.8136814727634657,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=US,payment_channel,POS_TERMINAL,merchant_country,US,676,0.00676,14,0.020710059171597635,0.02549,-0.004779940828402364,0.8124778019457684,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=MOBILE_APP AND merchant_country=SG,payment_channel,MOBILE_APP,merchant_country,SG,728,0.00728,15,0.020604395604395604,0.02549,-0.004885604395604395,0.8083325070378817,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=CONTACTLESS AND auth_result=AVS_FAIL,card_entry_mode,CONTACTLESS,auth_result,AVS_FAIL,2091,0.02091,43,0.020564323290291727,0.02549,-0.004925676709708272,0.806760427237808,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND term_location=CALL_CENTER,payment_channel,IVR_PHONE,term_location,CALL_CENTER,2050,0.0205,42,0.02048780487804878,0.02549,-0.005002195121951217,0.8037585279736674,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=ID,payment_channel,WEB_BROWSER,merchant_country,ID,734,0.00734,15,0.020435967302452316,0.02549,-0.005054032697547683,0.8017248843645476,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND term_location=CALL_CENTER,payment_channel,WEB_BROWSER,term_location,CALL_CENTER,2057,0.02057,42,0.020418084589207585,0.02549,-0.005071915410792414,0.8010233263714236,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MANUAL_KEYED AND auth_result=AVS_PASS,card_entry_mode,MANUAL_KEYED,auth_result,AVS_PASS,2112,0.02112,43,0.020359848484848484,0.02549,-0.005130151515151515,0.7987386616260684,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND term_location=KIOSK,payment_channel,WEB_BROWSER,term_location,KIOSK,2118,0.02118,43,0.020302171860245515,0.02549,-0.005187828139754484,0.7964759458707539,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=JP,payment_channel,MOBILE_APP,merchant_country,JP,691,0.00691,14,0.020260492040520984,0.02549,-0.005229507959479015,0.7948408019035302,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=AE,cross_border,True,merchant_country,AE,951,0.00951,19,0.019978969505783387,0.02549,-0.005511030494216612,0.7837963713528202,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=WEB_BROWSER AND merchant_country=DE,payment_channel,WEB_BROWSER,merchant_country,DE,751,0.00751,15,0.019973368841544607,0.02549,-0.005516631158455392,0.7835766512963753,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Saturday AND payment_channel=WEB_BROWSER,day_name,Saturday,payment_channel,WEB_BROWSER,2154,0.02154,43,0.019962859795728878,0.02549,-0.005527140204271121,0.7831643701737496,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Monday AND payment_channel=IVR_PHONE,day_name,Monday,payment_channel,IVR_PHONE,2055,0.02055,41,0.01995133819951338,0.02549,-0.005538661800486618,0.7827123656144912,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=CA,payment_channel,API_SERVER,merchant_country,CA,752,0.00752,15,0.0199468085106383,0.02549,-0.0055431914893617,0.7825346610685877,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND term_location=MOBILE_APP,payment_channel,SMART_WATCH,term_location,MOBILE_APP,2110,0.0211,42,0.01990521327014218,0.02549,-0.005584786729857818,0.7809028352350798,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
