currency,payment_channel,merchant_country,mcc,card_present,card_entry_mode,auth_result,pin_verif_method,tokenised,recurring_flag,cross_border,auth_characteristics,message_type,term_location,day_name,time_period,ip_score_bin,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,night_ratio_group,amount_to_mean_group,amount_to_max_group,night_unusual_group,high_ip_high_amount_flag,high_decline_high_amount_flag,private_ip_high_score_flag,high_velocity_high_amount_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_card_not_present,low_night_ratio_x_high_max_amount_30d,cross_border_x_low_country_diversity,high_ip_score_x_card_not_present,amount,mean_amount_30d,std_amount_30d,max_amount_30d,night_ratio_30d,mcc_entropy_30d,distinct_merchants_7d,distinct_countries_30d,device_diversity_30d,decline_rate_30d,chargebacks_365d,credit_util_today,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,hour,amount_to_mean_30d,amount_to_max_30d,night_unusual_score,fraud
USD,MOBILE_APP,PH,3043,False,MANUAL_KEYED,CVV_FAIL,ONLINE_PIN,True,INSTALLMENT_PLAN,False,CRYPTOGRAM_PRESENT,0200-FinReq,WEARABLE_PAY,Friday,late_evening,medium,medium,medium,very_high,gt_20,low,medium,extreme,above_max,medium,0,0,0,0,0,0,0,0,0,0,184821.78,5.94,1.44,171651.39,0.563,3.491,60,5,22,0.11,0,1.828,0.308,72.0,235.0,0.3050847457627119,23,26631.38040345821,1.0767212737323377,0.43700000000000006,0
INR,ATM,KR,4273,True,MAGSTRIPE,3DS_PASS,NONE,True,RECURRING_SUBSCRIPTION,False,FORCE_POST,0510-AdviceRsp,MOBILE_APP,Wednesday,night,low,low,medium,very_high,gt_20,very_low,medium,extreme,above_max,medium,0,0,0,0,0,0,0,0,0,0,189668.17,10.76,3.98,117864.4,0.429,0.83,51,22,22,0.264,0,1.664,0.1467,38.0,257.0,0.14728682170542637,5,16128.245748299321,1.6091929438155728,0.571,0
USD,IVR_PHONE,BR,4914,False,MANUAL_KEYED,BIOMETRIC_FAIL,ONLINE_PIN,True,MOTO_MAIL,False,FALLBACK_MAG,0100-AuthReq,KIOSK,Monday,night,high,high,medium,low,0_1,very_low,high,extreme,near_max,low,0,0,0,0,0,0,0,0,0,1,175082.72,5.86,1.28,175821.63,0.705,2.597,26,9,14,0.14,0,0.135,0.5702,0.0,2.0,0.0,2,25522.262390670552,0.9957917248763711,0.29500000000000004,0
USD,WEB_BROWSER,VN,3087,False,CHIP,CVV_PASS,NONE,True,MOTO_MAIL,False,FORCE_POST,0500-Advice,WEARABLE_PAY,Tuesday,afternoon,medium,medium,medium,very_high,gt_20,medium,very_low,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,129350.47,6.03,1.36,131880.87,0.048,0.639,22,23,5,0.3,0,1.422,0.3643,25.0,46.0,0.5319148936170213,17,18399.782361308677,0.9808055496938283,0.0,0
CHF,IVR_PHONE,GB,3182,False,MAGSTRIPE,3DS_PASS,NONE,False,MOTO_MAIL,False,E_COMMERCE,0210-FinRsp,POS_TERMINAL,Tuesday,night,medium,medium,medium,high,11_20,very_low,very_low,extreme,above_max,very_high,0,0,0,0,1,0,1,0,0,0,183902.47,11.52,2.09,99640.06,0.008,0.233,8,11,30,0.107,0,0.888,0.2339,12.0,214.0,0.05581395348837209,0,14688.69568690096,1.8456494742227754,0.992,0
JPY,IVR_PHONE,CA,3196,False,TOKEN_IN_APP,3DS_PASS,NONE,True,SINGLE_PURCHASE,False,E_COMMERCE,0210-FinRsp,BRANCH_COUNTER,Friday,evening,low,low,medium,medium,gt_20,very_low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,2983.19,6.15,10.91,129057.09,0.98,2.06,108,8,12,0.162,0,0.357,0.1136,65.0,339.0,0.19117647058823528,19,417.22937062937064,0.0231150949157856,0.0,0
EUR,MOBILE_APP,DE,7542,False,MAGSTRIPE,3DS_PASS,OFFLINE_PIN,True,MOTO_PHONE,False,CRYPTOGRAM_PRESENT,0500-Advice,BRANCH_COUNTER,Wednesday,morning,low,low,medium,very_high,gt_20,low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,101248.21,5.33,6.28,102413.4,0.795,3.133,11,18,5,0.177,0,1.269,0.0251,84.0,310.0,0.27009646302250806,11,15994.977883096368,0.9886130270743178,0.0,0
EUR,API_SERVER,BR,7388,False,MANUAL_KEYED,AVS_PASS,ONLINE_PIN,True,SINGLE_PURCHASE,False,CARD_PRESENT,0100-AuthReq,KIOSK,Monday,evening,low,low,low,very_high,gt_20,very_low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,110722.72,6.82,2.02,187042.5,0.747,1.848,111,25,2,0.097,0,1.019,0.176,42.0,423.0,0.09905660377358491,20,14158.915601023018,0.59196240446741,0.0,0
VND,POS_TERMINAL,VN,3122,False,CONTACTLESS,AVS_FAIL,NONE,True,SINGLE_PURCHASE,False,FALLBACK_MAG,0210-FinRsp,ONLINE_PORTAL,Saturday,morning,low,low,medium,very_high,gt_20,very_low,very_low,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,0,154414.54,5.18,2.32,24811.28,0.097,0.933,115,15,1,0.124,0,1.445,0.1844,36.0,498.0,0.07214428857715431,7,24986.1715210356,6.223311199132043,0.0,0
VND,MOBILE_APP,BR,3008,False,MANUAL_KEYED,AVS_FAIL,NONE,True,INSTALLMENT_PLAN,False,MOBILE_TOKEN,0400-Reversal,WEARABLE_PAY,Friday,afternoon,medium,medium,medium,medium,gt_20,medium,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,130555.44,5.16,4.2,165845.2,0.648,1.435,91,1,22,0.277,1,0.456,0.29,48.0,63.0,0.75,17,21194.064935064936,0.787207907084998,0.0,0
CNY,MOBILE_APP,CN,3132,False,CHIP,3DS_PASS,OFFLINE_PIN,False,MOTO_PHONE,True,E_COMMERCE,0100-AuthReq,POS_TERMINAL,Thursday,morning,medium,medium,low,very_high,gt_20,high,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,1,0,1,0,64608.02,9.5,1.55,192961.63,0.412,0.189,101,1,7,0.095,0,1.621,0.3964,86.0,86.0,0.9885057471264368,9,6153.144761904761,0.33482141075709837,0.0,1
JPY,API_SERVER,FR,7550,True,CONTACTLESS,3DS_FAIL,OFFLINE_PIN,False,SINGLE_PURCHASE,False,FORCE_POST,0110-AuthRsp,POS_TERMINAL,Wednesday,afternoon,medium,medium,medium,medium,gt_20,very_low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,6429.18,5.54,2.17,216480.67,0.984,3.736,45,15,14,0.147,2,0.358,0.2855,83.0,442.0,0.1873589164785553,12,983.0550458715596,0.029698495951181455,0.0,0
JPY,WEB_BROWSER,ZA,4735,True,QR_CODE,AVS_FAIL,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,FORCE_POST,0510-AdviceRsp,KIOSK,Friday,afternoon,medium,medium,medium,high,gt_20,low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,39431.52,5.24,1.65,216371.56,0.72,1.046,23,18,30,0.177,0,0.729,0.4125,39.0,119.0,0.325,12,6319.153846153846,0.18223900479802058,0.0,0
USD,SMART_WATCH,AE,7127,False,MAGSTRIPE,BIOMETRIC_FAIL,SIGNATURE,False,MOTO_MAIL,False,FORCE_POST,0210-FinRsp,KIOSK,Tuesday,night,low,low,medium,low,gt_20,low,high,extreme,much_above_max,low,0,0,0,0,0,0,0,0,0,0,186608.23,5.21,1.55,58474.15,0.893,2.781,77,4,39,0.182,0,0.106,0.0623,84.0,258.0,0.32432432432432434,5,30049.634460547506,3.1912398685595504,0.10699999999999998,0
GBP,MOBILE_APP,IN,3321,False,QR_CODE,BIOMETRIC_PASS,SIGNATURE,True,RECURRING_SUBSCRIPTION,False,CARD_PRESENT,0200-FinReq,KIOSK,Wednesday,night,medium,medium,medium,very_high,6_10,very_low,high,extreme,below_half_max,low,0,0,0,0,0,0,0,0,0,0,5073.42,7.49,1.05,150545.87,0.92,1.247,68,11,8,0.236,7,1.166,0.2667,9.0,423.0,0.02122641509433962,0,597.5759717314487,0.033699936770522035,0.07999999999999996,0
EUR,POS_TERMINAL,GB,5277,True,CONTACTLESS,BIOMETRIC_FAIL,ONLINE_PIN,True,SINGLE_PURCHASE,False,FORCE_POST,0400-Reversal,BRANCH_COUNTER,Tuesday,afternoon,medium,medium,medium,very_high,gt_20,very_low,low,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,120575.3,7.5,1.31,71159.05,0.197,3.875,78,2,14,0.28,0,0.924,0.4406,56.0,458.0,0.12200435729847495,14,14185.329411764706,1.6944240483248676,0.0,0
USD,MOBILE_APP,MY,3243,False,CONTACTLESS,CVV_PASS,OFFLINE_PIN,False,RECURRING_SUBSCRIPTION,False,MOBILE_TOKEN,0400-Reversal,CALL_CENTER,Tuesday,late_evening,medium,medium,medium,very_high,gt_20,very_low,high,extreme,near_max,low,0,0,0,0,0,0,1,0,0,0,68963.62,6.29,2.95,79172.47,0.916,0.36,93,18,19,0.18,0,1.86,0.3284,22.0,166.0,0.1317365269461078,22,9460.030178326473,0.8710445557078652,0.08399999999999996,0
CNY,API_SERVER,DE,3019,False,QR_CODE,3DS_PASS,OFFLINE_PIN,False,INSTALLMENT_PLAN,True,CARD_PRESENT,0210-FinRsp,ONLINE_PORTAL,Friday,late_evening,medium,medium,medium,very_high,gt_20,very_low,medium,extreme,above_max,high,0,0,0,0,0,0,0,0,0,0,168521.05,7.26,2.87,155852.53,0.373,2.947,80,5,34,0.273,0,1.877,0.4242,36.0,450.0,0.07982261640798226,22,20402.06416464891,1.0812783643719843,0.627,0
USD,IVR_PHONE,MY,3049,True,CONTACTLESS,BIOMETRIC_PASS,OFFLINE_PIN,False,RECURRING_SUBSCRIPTION,True,FALLBACK_MAG,0110-AuthRsp,BRANCH_COUNTER,Monday,evening,low,low,medium,low,gt_20,low,low,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,155954.78,5.41,1.37,33967.87,0.238,3.571,28,24,34,0.113,0,0.115,0.1445,99.0,452.0,0.2185430463576159,20,24329.91887675507,4.591108859376246,0.0,0
GBP,ATM,PH,4994,True,TOKEN_IN_APP,3DS_FAIL,ONLINE_PIN,False,MOTO_MAIL,False,MOBILE_TOKEN,0200-FinReq,KIOSK,Tuesday,afternoon,low,low,medium,very_high,gt_20,low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,37113.85,8.03,1.76,183003.43,0.649,0.491,32,14,8,0.248,0,1.429,0.1771,82.0,170.0,0.47953216374269003,13,4110.060908084164,0.20280301411282775,0.0,0
GBP,MOBILE_APP,ZA,7338,False,CHIP,AVS_FAIL,NONE,False,INSTALLMENT_PLAN,False,FORCE_POST,0400-Reversal,KIOSK,Sunday,morning,low,low,medium,very_high,gt_20,very_low,medium,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,11201.35,6.54,4.48,5599.87,0.393,2.315,89,13,2,0.156,0,1.412,0.1534,24.0,467.0,0.05128205128205128,9,1485.5901856763926,1.999930367960692,0.0,0
USD,WEB_BROWSER,PH,7943,False,MANUAL_KEYED,AVS_FAIL,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,False,CRYPTOGRAM_PRESENT,0210-FinRsp,WEARABLE_PAY,Wednesday,afternoon,high,high,low,medium,6_10,very_low,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,1,6137.69,6.7,1.15,57951.1,0.346,0.768,43,3,6,0.087,0,0.476,0.576,10.0,410.0,0.024330900243309004,14,797.1025974025973,0.1059097081900397,0.0,1
USD,MOBILE_APP,TH,7526,False,CONTACTLESS,AVS_FAIL,NONE,True,MOTO_PHONE,False,FALLBACK_MAG,0110-AuthRsp,BRANCH_COUNTER,Saturday,morning,low,low,medium,low,gt_20,low,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,55455.43,5.66,1.09,162970.85,0.346,0.555,114,11,35,0.294,1,0.26,0.1251,26.0,81.0,0.3170731707317073,8,8326.64114114114,0.340276127441641,0.0,0
CNY,IVR_PHONE,ID,4057,True,QR_CODE,BIOMETRIC_PASS,SIGNATURE,True,SINGLE_PURCHASE,False,CRYPTOGRAM_PRESENT,0210-FinRsp,POS_TERMINAL,Monday,morning,medium,medium,medium,very_high,gt_20,very_low,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,5706.44,7.29,5.91,180351.46,0.323,3.75,70,10,29,0.275,0,1.748,0.4855,60.0,451.0,0.13274336283185842,9,688.3522316043426,0.03164048885166301,0.0,0
USD,WEB_BROWSER,IN,3331,False,CHIP,BIOMETRIC_FAIL,SIGNATURE,False,INSTALLMENT_PLAN,False,FORCE_POST,0210-FinRsp,MOBILE_APP,Sunday,afternoon,medium,medium,medium,low,gt_20,low,medium,extreme,much_above_max,not_night,0,0,0,0,0,0,1,0,0,0,135391.33,6.06,1.2,56032.58,0.574,0.091,71,23,18,0.185,7,0.027,0.3764,49.0,176.0,0.2768361581920904,15,19177.242209631728,2.4162534323168354,0.0,0
GBP,API_SERVER,ID,3095,True,TOKEN_IN_APP,CVV_PASS,ONLINE_PIN,True,MOTO_MAIL,False,CARD_PRESENT,0510-AdviceRsp,CALL_CENTER,Wednesday,morning,low,low,medium,very_high,gt_20,very_low,low,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,86058.33,14.92,2.14,122175.17,0.111,1.596,67,4,22,0.174,0,1.112,0.1993,62.0,315.0,0.1962025316455696,6,5405.673994974874,0.7043790126994487,0.0,0
USD,IVR_PHONE,PH,5826,False,QR_CODE,3DS_FAIL,ONLINE_PIN,False,SINGLE_PURCHASE,True,FALLBACK_MAG,0200-FinReq,KIOSK,Wednesday,night,low,low,high,low,gt_20,low,medium,extreme,extreme,medium,0,0,0,0,0,0,0,0,0,0,109610.82,6.01,2.55,8891.82,0.474,3.611,13,17,33,0.395,0,0.16,0.0724,69.0,168.0,0.40828402366863903,0,15636.35092724679,12.325766179906937,0.526,0
CNY,POS_TERMINAL,TH,4572,False,QR_CODE,BIOMETRIC_FAIL,SIGNATURE,False,INSTALLMENT_PLAN,True,CARD_PRESENT,0420-RepeatRev,CALL_CENTER,Tuesday,late_evening,high,high,low,high,gt_20,medium,medium,extreme,above_max,medium,0,0,0,0,0,0,1,0,0,1,116424.51,7.16,8.0,96873.77,0.406,0.109,28,16,33,0.028,0,0.692,0.7734,70.0,114.0,0.6086956521739131,23,14267.709558823528,1.2018042468642762,0.594,0
USD,ATM,FR,4137,False,QR_CODE,3DS_FAIL,OFFLINE_PIN,False,MOTO_MAIL,False,FORCE_POST,0510-AdviceRsp,ONLINE_PORTAL,Monday,morning,medium,medium,medium,medium,11_20,very_low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,147516.28,8.42,1.92,224444.12,0.953,2.162,113,8,24,0.109,0,0.552,0.356,15.0,386.0,0.03875968992248062,7,15659.902335456476,0.6572487742215113,0.0,0
USD,SMART_WATCH,CA,4770,True,MANUAL_KEYED,3DS_PASS,ONLINE_PIN,False,SINGLE_PURCHASE,False,CARD_PRESENT,0400-Reversal,BRANCH_COUNTER,Tuesday,afternoon,low,low,medium,very_high,6_10,low,high,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,0,131158.31,8.02,1.46,6039.61,0.84,0.137,100,21,35,0.129,0,1.791,0.088,10.0,27.0,0.35714285714285715,17,14540.832594235033,21.712759141874745,0.0,0
GBP,WEB_BROWSER,TH,3064,False,CONTACTLESS,AVS_FAIL,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,True,E_COMMERCE,0100-AuthReq,BRANCH_COUNTER,Thursday,night,high,high,medium,low,2_5,very_low,high,extreme,below_half_max,low,0,0,0,0,0,0,0,0,1,1,62541.59,5.62,3.6,162346.92,0.773,0.538,59,2,38,0.131,0,0.255,0.6757,2.0,111.0,0.017857142857142856,1,9447.37009063444,0.3852318526778784,0.22699999999999998,0
EUR,WEB_BROWSER,HK,7521,False,TOKEN_IN_APP,AVS_FAIL,ONLINE_PIN,True,INSTALLMENT_PLAN,False,CARD_PRESENT,0110-AuthRsp,CALL_CENTER,Tuesday,afternoon,low,low,medium,low,gt_20,low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,191767.63,9.29,6.39,216831.4,0.966,2.972,31,24,17,0.162,0,0.273,0.1834,89.0,323.0,0.27469135802469136,17,18636.310009718174,0.8844048675382462,0.0,0
USD,IVR_PHONE,HK,3314,False,CHIP,3DS_PASS,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,MOBILE_TOKEN,0400-Reversal,CALL_CENTER,Wednesday,afternoon,low,low,low,high,gt_20,very_low,low,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,119255.63,8.63,1.34,50346.86,0.169,2.485,83,4,25,0.095,0,0.663,0.1197,29.0,469.0,0.06170212765957447,13,12383.76220145379,2.368633542716612,0.0,0
GBP,MOBILE_APP,GB,5328,False,TOKEN_IN_APP,AVS_FAIL,NONE,False,MOTO_MAIL,False,FALLBACK_MAG,0200-FinReq,BRANCH_COUNTER,Tuesday,night,low,low,medium,medium,gt_20,medium,high,extreme,below_half_max,low,0,0,0,0,0,0,0,0,0,0,110585.3,5.76,1.33,239231.61,0.798,1.467,97,3,18,0.16,0,0.41,0.1319,60.0,112.0,0.5309734513274337,4,16358.772189349113,0.4622501087957867,0.20199999999999996,0
SGD,IVR_PHONE,JP,4498,True,CHIP,AVS_PASS,OFFLINE_PIN,False,SINGLE_PURCHASE,False,CARD_PRESENT,0110-AuthRsp,CALL_CENTER,Saturday,afternoon,medium,medium,low,very_high,gt_20,low,high,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,153032.89,6.95,1.12,146802.21,0.765,2.537,114,7,39,0.077,0,1.535,0.3381,92.0,208.0,0.44019138755980863,14,19249.420125786164,1.0424355843445114,0.0,0
JPY,SMART_WATCH,DE,7169,False,CONTACTLESS,BIOMETRIC_PASS,NONE,False,INSTALLMENT_PLAN,False,MOBILE_TOKEN,0420-RepeatRev,CALL_CENTER,Friday,evening,low,low,low,very_high,gt_20,low,medium,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,160911.01,6.81,5.98,42457.99,0.404,1.053,35,2,34,0.096,0,1.113,0.0583,80.0,370.0,0.215633423180593,18,20603.20230473752,3.7897983442375813,0.0,0
USD,WEB_BROWSER,ZA,4865,True,CONTACTLESS,3DS_FAIL,ONLINE_PIN,False,SINGLE_PURCHASE,False,MOBILE_TOKEN,0420-RepeatRev,BRANCH_COUNTER,Monday,afternoon,high,high,low,very_high,gt_20,low,high,extreme,near_max,not_night,0,0,0,0,0,1,0,0,0,0,128846.65,10.87,1.16,239869.5,0.62,0.373,71,16,19,0.074,10,1.39,0.536,92.0,425.0,0.215962441314554,16,10854.814658803707,0.5371508793286377,0.0,0
GBP,SMART_WATCH,IN,4134,False,CONTACTLESS,BIOMETRIC_FAIL,SIGNATURE,False,RECURRING_SUBSCRIPTION,False,MOBILE_TOKEN,0110-AuthRsp,POS_TERMINAL,Monday,night,medium,medium,low,low,gt_20,low,very_low,extreme,extreme,very_high,0,0,0,0,0,0,0,0,0,0,197920.76,5.16,1.04,6165.92,0.089,2.695,86,5,3,0.087,0,0.232,0.3958,82.0,306.0,0.2671009771986971,3,32129.99350649351,32.09393992463013,0.911,0
AUD,IVR_PHONE,IN,5792,False,MAGSTRIPE,3DS_FAIL,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,E_COMMERCE,0500-Advice,BRANCH_COUNTER,Saturday,late_evening,medium,medium,high,low,gt_20,very_low,medium,extreme,near_max,medium,0,0,0,0,0,0,0,0,0,0,172447.1,5.6,5.03,172603.97,0.598,3.65,45,7,27,0.345,0,0.078,0.4901,66.0,334.0,0.19701492537313434,23,26128.348484848488,0.9990853681675562,0.402,0
HKD,WEB_BROWSER,TH,4589,False,CHIP,3DS_PASS,OFFLINE_PIN,False,INSTALLMENT_PLAN,False,CARD_PRESENT,0100-AuthReq,WEARABLE_PAY,Tuesday,evening,high,high,low,medium,gt_20,low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,1,0,0,1,36856.83,9.69,2.97,109209.9,0.664,0.179,87,20,40,0.093,3,0.346,0.5479,68.0,273.0,0.24817518248175183,18,3447.7857811038357,0.3374830717446702,0.0,0
USD,API_SERVER,JP,7068,False,MANUAL_KEYED,3DS_PASS,ONLINE_PIN,False,INSTALLMENT_PLAN,True,FORCE_POST,0510-AdviceRsp,MOBILE_APP,Tuesday,morning,high,high,medium,very_high,11_20,very_low,high,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,1,145937.31,5.26,2.08,3214.09,0.743,3.41,91,4,28,0.15,0,1.595,0.5421,13.0,286.0,0.04529616724738676,6,23312.669329073484,45.391360739512734,0.0,0
EUR,API_SERVER,CA,4656,False,MAGSTRIPE,BIOMETRIC_FAIL,OFFLINE_PIN,True,MOTO_PHONE,False,FORCE_POST,0210-FinRsp,WEARABLE_PAY,Wednesday,afternoon,medium,medium,medium,high,gt_20,high,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,103174.03,10.66,4.79,248808.22,0.39,1.595,22,23,3,0.117,0,0.729,0.2823,98.0,109.0,0.8909090909090909,15,8848.544596912521,0.4146712489191518,0.0,0
USD,ATM,CN,5766,False,MAGSTRIPE,CVV_FAIL,NONE,False,MOTO_MAIL,False,E_COMMERCE,0200-FinReq,CALL_CENTER,Monday,morning,medium,medium,medium,high,gt_20,very_low,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,1,0,0,0,65287.73,7.37,1.4,137484.6,0.333,0.031,13,14,36,0.238,2,0.743,0.4886,83.0,458.0,0.18082788671023964,11,7800.206690561528,0.4748695863421333,0.0,0
USD,MOBILE_APP,CN,5010,False,MAGSTRIPE,AVS_PASS,SIGNATURE,True,INSTALLMENT_PLAN,False,CRYPTOGRAM_PRESENT,0200-FinReq,POS_TERMINAL,Monday,night,high,high,low,very_high,gt_20,low,low,extreme,near_max,high,0,0,0,0,0,0,0,0,0,1,45659.32,6.22,1.78,67477.84,0.134,1.913,114,22,13,0.091,0,0.973,0.7661,47.0,218.0,0.2146118721461187,3,6324.005540166205,0.6766464865134019,0.866,0
USD,WEB_BROWSER,JP,3037,True,TOKEN_IN_APP,AVS_PASS,SIGNATURE,True,RECURRING_SUBSCRIPTION,True,E_COMMERCE,0500-Advice,CALL_CENTER,Tuesday,morning,medium,medium,medium,low,gt_20,low,low,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,135724.25,7.01,2.22,207365.27,0.107,2.763,16,24,27,0.221,3,0.291,0.2313,49.0,146.0,0.3333333333333333,11,16944.350811485645,0.6545145939115363,0.0,0
USD,POS_TERMINAL,US,3114,False,MANUAL_KEYED,CVV_PASS,NONE,False,SINGLE_PURCHASE,False,E_COMMERCE,0510-AdviceRsp,WEARABLE_PAY,Saturday,afternoon,medium,medium,medium,medium,11_20,low,very_low,extreme,extreme,not_night,0,0,0,0,1,0,1,0,0,0,175203.22,5.58,1.42,16839.21,0.046,0.058,90,22,22,0.14,0,0.505,0.2825,16.0,59.0,0.26666666666666666,17,26626.629179331307,10.403861947089734,0.0,0
USD,API_SERVER,TH,3334,True,QR_CODE,BIOMETRIC_FAIL,SIGNATURE,False,MOTO_MAIL,False,FALLBACK_MAG,0400-Reversal,KIOSK,Tuesday,night,medium,medium,medium,very_high,gt_20,low,very_low,extreme,much_above_max,very_high,0,0,0,0,0,0,0,0,0,0,153884.73,15.12,1.14,47732.83,0.036,0.796,31,13,4,0.188,2,1.139,0.2556,88.0,337.0,0.2603550295857988,4,9546.19913151365,3.223808565120377,0.964,0
USD,API_SERVER,US,3167,False,TOKEN_IN_APP,AVS_FAIL,SIGNATURE,True,RECURRING_SUBSCRIPTION,False,E_COMMERCE,0500-Advice,WEARABLE_PAY,Thursday,evening,medium,medium,high,very_high,gt_20,very_low,high,extreme,above_max,not_night,0,0,0,0,0,0,1,0,0,0,168048.16,6.09,2.72,155029.44,0.694,0.367,42,6,21,0.349,0,1.949,0.343,26.0,266.0,0.09737827715355805,18,23702.138222849084,1.083968799933742,0.0,0
EUR,MOBILE_APP,AE,5365,False,MAGSTRIPE,AVS_FAIL,OFFLINE_PIN,False,MOTO_PHONE,False,FORCE_POST,0400-Reversal,WEARABLE_PAY,Wednesday,night,high,high,medium,low,gt_20,very_low,medium,extreme,below_half_max,medium,0,0,0,0,0,0,0,0,0,1,31177.64,7.3,1.28,188449.54,0.427,1.432,112,7,39,0.122,0,0.11,0.5197,51.0,395.0,0.12878787878787878,4,3756.3421686746983,0.16544203057205353,0.573,0
USD,MOBILE_APP,AU,4656,True,CONTACTLESS,AVS_PASS,NONE,False,SINGLE_PURCHASE,True,CRYPTOGRAM_PRESENT,0500-Advice,MOBILE_APP,Friday,evening,low,low,medium,very_high,gt_20,very_low,medium,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,156626.52,5.46,1.55,91043.42,0.434,3.626,29,11,7,0.12,0,1.519,0.178,48.0,263.0,0.18181818181818182,20,24245.59133126935,1.720330801162773,0.0,0
USD,POS_TERMINAL,HK,5539,True,QR_CODE,BIOMETRIC_PASS,ONLINE_PIN,True,MOTO_MAIL,False,CARD_PRESENT,0100-AuthReq,BRANCH_COUNTER,Tuesday,evening,medium,medium,low,medium,gt_20,very_low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,57790.59,6.41,1.23,209954.18,0.661,0.501,40,13,40,0.062,0,0.408,0.2716,55.0,369.0,0.14864864864864866,21,7798.999999999999,0.2752520323623356,0.0,0
EUR,WEB_BROWSER,FR,7345,True,CONTACTLESS,3DS_FAIL,OFFLINE_PIN,False,MOTO_PHONE,False,E_COMMERCE,0500-Advice,WEARABLE_PAY,Monday,afternoon,low,low,medium,very_high,gt_20,very_low,low,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,188126.52,5.1,1.07,187902.18,0.141,2.41,47,2,35,0.295,0,1.659,0.0837,51.0,382.0,0.13315926892950392,14,30840.413114754097,1.0011885908476907,0.0,0
EUR,SMART_WATCH,ID,5000,False,MAGSTRIPE,3DS_PASS,SIGNATURE,True,MOTO_PHONE,True,CRYPTOGRAM_PRESENT,0110-AuthRsp,CALL_CENTER,Tuesday,evening,medium,medium,medium,very_high,gt_20,low,low,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,33925.02,5.14,1.12,125696.97,0.125,2.66,91,25,31,0.17,10,1.993,0.2315,74.0,203.0,0.3627450980392157,21,5525.2475570032575,0.2698931414723722,0.0,0
HKD,IVR_PHONE,FR,7842,True,TOKEN_IN_APP,CVV_FAIL,ONLINE_PIN,True,INSTALLMENT_PLAN,False,CRYPTOGRAM_PRESENT,0500-Advice,CALL_CENTER,Saturday,evening,low,low,medium,very_high,gt_20,medium,very_low,extreme,below_half_max,not_night,0,0,0,0,0,0,0,1,0,0,43092.97,10.66,1.7,245528.31,0.099,1.613,15,12,7,0.182,0,1.64,0.1702,65.0,98.0,0.6565656565656566,20,3695.795025728988,0.17551049200602567,0.0,0
