night_ratio_30d,mcc_entropy_30d,distinct_merchants_7d,distinct_countries_30d,device_diversity_30d,decline_rate_30d,chargebacks_365d,credit_util_today,spending_trend,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,hour,log_mean_amount_30d,amount_to_mean_30d,log_amount_to_max_30d,amount_z_30d,night_unusual_score,currency,payment_channel,merchant_country,mcc,card_entry_mode,auth_result,pin_verif_method,recurring_flag,auth_characteristics,message_type,term_location,day_name,time_period,night_ratio_group,night_unusual_group,amount_to_max_group,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,very_low_mcc_entropy_flag,low_mcc_entropy_flag,low_night_ratio_flag,high_max_amount_30d_flag,low_spending_trend_flag,low_country_diversity_flag,night_transaction_flag,card_not_present_flag,cross_border_flag,tokenised_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_low_night_ratio_x_card_not_present,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_low_spending_trend,low_night_ratio_x_high_max_amount_30d,low_night_ratio_x_night_transaction,low_mcc_entropy_x_card_not_present,cross_border_x_low_country_diversity,fraud,y_true,fraud_probability,y_pred,threshold,error_type
0.201,1.712,69,5,17,0.128,0,0.064,0.641,0.3396,43.0,106.0,0.40186915887850466,14,1.9430489167742813,20111.445558739255,0.6662948068807678,50859.387681159424,0.0,GBP,WEB_BROWSER,US,3090,QR_CODE,CVV_FAIL,SIGNATURE,MOTO_PHONE,MOBILE_TOKEN,0100-AuthReq,POS_TERMINAL,Saturday,afternoon,low,not_night,near_max,medium,medium,low,gt_20,low,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7970065110315916,1,0.66,FP
0.151,0.373,117,1,22,0.115,1,0.506,3.66,0.4792,97.0,138.0,0.697841726618705,14,1.8164520818184267,2239.938211382114,0.08189035304612821,5176.868421052632,0.0,CAD,API_SERVER,JP,7482,MANUAL_KEYED,3DS_PASS,OFFLINE_PIN,MOTO_PHONE,FORCE_POST,0100-AuthReq,POS_TERMINAL,Saturday,afternoon,low,not_night,below_half_max,medium,medium,medium,gt_20,medium,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6985261476947726,1,0.66,FP
0.183,0.03,26,21,1,0.243,9,1.024,0.403,0.3664,99.0,205.0,0.48058252427184467,14,2.871868286331605,2048.328805885682,0.1592220606778088,6984.03474903475,0.0,KRW,POS_TERMINAL,MY,4464,QR_CODE,AVS_PASS,NONE,MOTO_PHONE,FORCE_POST,0500-Advice,POS_TERMINAL,Saturday,afternoon,low,not_night,below_half_max,medium,medium,very_high,gt_20,low,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7979473458657061,1,0.66,FP
0.169,0.71,34,8,6,0.314,0,1.661,0.199,0.3493,25.0,217.0,0.11467889908256881,15,1.7950872593207297,367.3936877076412,0.01955612377295401,319.34732272069465,0.0,CNY,IVR_PHONE,ZA,7163,MANUAL_KEYED,AVS_FAIL,NONE,MOTO_PHONE,E_COMMERCE,0420-RepeatRev,ONLINE_PORTAL,Saturday,afternoon,low,not_night,below_half_max,medium,high,very_high,gt_20,very_low,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8581402195723979,1,0.66,FP
0.16,0.288,70,4,27,0.122,0,1.754,3.818,0.4433,14.0,334.0,0.041791044776119404,19,2.2793164660546914,3025.5158648925285,0.1231404846244661,12261.626556016598,0.0,JPY,WEB_BROWSER,PH,5513,TOKEN_IN_APP,AVS_FAIL,OFFLINE_PIN,SINGLE_PURCHASE,FALLBACK_MAG,0420-RepeatRev,KIOSK,Saturday,evening,low,not_night,below_half_max,medium,medium,very_high,11_20,very_low,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8544783350085385,1,0.66,FP
0.285,0.473,92,3,24,0.24,0,1.955,0.538,0.2121,51.0,236.0,0.21518987341772153,19,1.8341801851120072,3427.0447284345046,0.10870685778708937,6198.85549132948,0.0,IDR,IVR_PHONE,US,4744,CHIP,3DS_FAIL,NONE,MOTO_PHONE,FORCE_POST,0200-FinReq,POS_TERMINAL,Saturday,evening,low,not_night,below_half_max,medium,medium,very_high,gt_20,low,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7232567703631819,1,0.66,FP
0.371,1.822,3,5,1,0.079,0,1.83,1.742,0.1163,77.0,196.0,0.39086294416243655,20,1.900613874140137,21831.26158445441,0.5662917723511808,60852.27083333334,0.0,USD,POS_TERMINAL,JP,7638,TOKEN_IN_APP,CVV_FAIL,NONE,SINGLE_PURCHASE,CARD_PRESENT,0420-RepeatRev,POS_TERMINAL,Saturday,evening,medium,not_night,near_max,low,low,very_high,gt_20,low,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6694945350156477,1,0.66,FP
0.024,0.663,23,6,26,0.319,0,0.823,0.952,0.2666,8.0,283.0,0.028169014084507043,22,1.9851308622085946,24574.695054945056,0.9686995016849632,70710.47430830039,0.976,USD,API_SERVER,IN,7382,QR_CODE,CVV_FAIL,OFFLINE_PIN,RECURRING_SUBSCRIPTION,CRYPTOGRAM_PRESENT,0200-FinReq,MOBILE_APP,Saturday,late_evening,very_low,very_high,above_max,medium,high,high,6_10,very_low,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.7407360144685128,1,0.66,FP
0.162,0.986,114,14,19,0.099,0,0.509,0.944,0.3143,83.0,89.0,0.9222222222222223,23,1.8931119634883424,11321.418674698796,0.2774210993057372,24169.961414791,0.838,USD,IVR_PHONE,US,3149,TOKEN_IN_APP,3DS_FAIL,SIGNATURE,RECURRING_SUBSCRIPTION,FALLBACK_MAG,0420-RepeatRev,CALL_CENTER,Saturday,late_evening,low,high,below_half_max,medium,low,medium,gt_20,high,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.951567817394798,1,0.66,FP
0.276,0.457,73,5,5,0.089,0,0.841,2.196,0.2171,2.0,298.0,0.006688963210702341,0,1.9892432737616872,25336.632010943915,0.7883703501960813,46533.78643216081,0.724,USD,IVR_PHONE,PH,5612,QR_CODE,CVV_PASS,SIGNATURE,MOTO_PHONE,CARD_PRESENT,0510-AdviceRsp,MOBILE_APP,Sunday,night,low,high,above_max,medium,low,high,2_5,very_low,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7184103349773657,1,0.66,FP
0.135,0.093,110,6,1,0.207,0,1.633,1.71,0.1279,67.0,109.0,0.6090909090909091,1,2.0241930674493576,1183.3923381770146,0.04685416306733847,2210.298765432099,0.865,HKD,POS_TERMINAL,AE,4296,TOKEN_IN_APP,CVV_PASS,NONE,SINGLE_PURCHASE,CRYPTOGRAM_PRESENT,0400-Reversal,CALL_CENTER,Sunday,night,low,high,below_half_max,low,medium,very_high,gt_20,medium,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.9084885718701232,1,0.66,FP
0.102,1.178,15,23,1,0.151,0,0.448,0.56,0.2476,54.0,221.0,0.24324324324324326,3,1.9643112344262046,11969.00280504909,0.3868332620346456,36467.03418803419,0.898,EUR,IVR_PHONE,ZA,5853,TOKEN_IN_APP,CVV_FAIL,ONLINE_PIN,MOTO_MAIL,CRYPTOGRAM_PRESENT,0110-AuthRsp,CALL_CENTER,Sunday,night,low,high,below_half_max,medium,medium,medium,gt_20,low,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7050669970073071,1,0.66,FP
0.142,0.299,87,12,36,0.124,0,0.713,1.252,0.3569,89.0,423.0,0.2099056603773585,5,1.803358605071407,18320.504118616143,0.7347630241994441,55049.69801980198,0.858,EUR,MOBILE_APP,BR,7589,MAGSTRIPE,BIOMETRIC_FAIL,SIGNATURE,RECURRING_SUBSCRIPTION,CRYPTOGRAM_PRESENT,0510-AdviceRsp,ONLINE_PORTAL,Sunday,night,low,high,above_max,medium,medium,high,gt_20,low,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7661807613627287,1,0.66,FP
0.145,0.012,23,9,3,0.039,0,1.887,3.32,0.3179,21.0,63.0,0.328125,8,1.9315214116032138,4409.8318840579705,0.3621499893509419,14149.739534883722,0.0,THB,API_SERVER,BR,4266,TOKEN_IN_APP,CVV_FAIL,OFFLINE_PIN,MOTO_MAIL,CARD_PRESENT,0210-FinRsp,MOBILE_APP,Sunday,morning,low,not_night,below_half_max,medium,low,very_high,gt_20,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6828927311359619,1,0.66,FP
0.274,0.383,110,7,28,0.299,0,1.207,1.669,0.3662,53.0,392.0,0.13486005089058525,8,2.5160822672564502,12613.616316639742,0.7517676609590973,60287.71814671815,0.0,USD,ATM,KR,3199,CHIP,BIOMETRIC_FAIL,SIGNATURE,SINGLE_PURCHASE,FORCE_POST,0200-FinReq,BRANCH_COUNTER,Sunday,morning,low,not_night,above_max,medium,medium,very_high,gt_20,very_low,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6693686779942013,1,0.66,FP
0.184,0.932,79,9,12,0.144,0,1.181,0.894,0.281,86.0,97.0,0.8775510204081632,9,1.9095425048844386,17375.34814814815,0.41438468580259247,41006.241258741255,0.0,GBP,MOBILE_APP,HK,5645,MAGSTRIPE,CVV_FAIL,NONE,MOTO_MAIL,E_COMMERCE,0110-AuthRsp,MOBILE_APP,Sunday,morning,low,not_night,near_max,medium,medium,very_high,gt_20,high,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.9438689385019544,1,0.66,FP
0.078,1.066,103,1,31,0.12,9,1.074,2.123,0.4315,61.0,307.0,0.19805194805194806,9,2.0706530356467567,10355.76923076923,0.6062842727002252,37324.69090909091,0.0,EUR,MOBILE_APP,AE,7799,QR_CODE,AVS_PASS,NONE,SINGLE_PURCHASE,FORCE_POST,0100-AuthReq,WEARABLE_PAY,Sunday,morning,very_low,not_night,near_max,medium,medium,very_high,gt_20,very_low,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7394245396158572,1,0.66,FP
0.123,0.146,4,3,30,0.217,0,0.894,0.855,0.4248,86.0,180.0,0.47513812154696133,15,1.8325814637483102,344.856,0.05359619447225122,934.8260869565217,0.0,USD,IVR_PHONE,KR,5960,MAGSTRIPE,AVS_PASS,OFFLINE_PIN,SINGLE_PURCHASE,MOBILE_TOKEN,0400-Reversal,CALL_CENTER,Sunday,afternoon,low,not_night,below_half_max,medium,medium,high,gt_20,low,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9795559995655178,1,0.66,FP
0.097,0.096,52,7,13,0.158,0,1.54,1.597,0.3091,42.0,422.0,0.09929078014184398,16,1.9139771019523042,25186.171091445427,1.1547322926065458,67760.5,0.0,USD,POS_TERMINAL,TH,7502,CHIP,3DS_FAIL,NONE,INSTALLMENT_PLAN,E_COMMERCE,0510-AdviceRsp,BRANCH_COUNTER,Sunday,afternoon,very_low,not_night,much_above_max,medium,medium,very_high,gt_20,very_low,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0.8785497386498171,1,0.66,FP
0.351,0.83,91,2,12,0.436,2,0.2,2.164,0.1281,9.0,39.0,0.225,17,1.9344157696295783,24344.021676300577,0.6066645152686478,67381.88399999999,0.0,AUD,POS_TERMINAL,JP,7776,MANUAL_KEYED,BIOMETRIC_PASS,OFFLINE_PIN,MOTO_PHONE,MOBILE_TOKEN,0200-FinReq,KIOSK,Sunday,afternoon,medium,not_night,near_max,low,high,low,6_10,low,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7607260153752894,1,0.66,FP
0.136,0.995,15,22,7,0.164,0,0.657,1.435,0.4087,72.0,367.0,0.1956521739130435,19,2.0268315914075385,25409.563899868248,0.639170333983601,60078.504672897194,0.0,CAD,WEB_BROWSER,KR,7650,MANUAL_KEYED,CVV_PASS,SIGNATURE,MOTO_PHONE,FALLBACK_MAG,0210-FinRsp,POS_TERMINAL,Sunday,evening,low,not_night,near_max,medium,medium,high,gt_20,very_low,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.663041762614248,1,0.66,FP
0.088,0.304,108,5,20,0.041,0,1.498,3.573,0.3552,28.0,314.0,0.08888888888888889,19,2.306577114263583,4125.788844621514,0.1584286593267024,9883.980906921242,0.0,USD,POS_TERMINAL,BR,5487,MAGSTRIPE,BIOMETRIC_PASS,ONLINE_PIN,RECURRING_SUBSCRIPTION,FORCE_POST,0420-RepeatRev,ONLINE_PORTAL,Sunday,evening,very_low,not_night,below_half_max,medium,low,very_high,gt_20,very_low,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0.8658877983347402,1,0.66,FP
0.225,1.642,74,8,22,0.292,0,0.253,0.8,0.4247,9.0,309.0,0.02903225806451613,19,1.8164520818184267,25604.985365853656,0.5050618793476723,62486.3134920635,0.0,KRW,ATM,MY,5412,QR_CODE,CVV_FAIL,ONLINE_PIN,RECURRING_SUBSCRIPTION,FORCE_POST,0420-RepeatRev,POS_TERMINAL,Sunday,evening,low,not_night,near_max,medium,medium,low,6_10,very_low,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7418375517347594,1,0.66,FP
0.141,0.448,104,10,28,0.179,0,0.212,0.634,0.1534,13.0,248.0,0.05220883534136546,20,2.2049722641270453,21438.886438809262,0.6828002410125467,25753.990728476823,0.0,VND,IVR_PHONE,TH,7460,TOKEN_IN_APP,CVV_FAIL,NONE,INSTALLMENT_PLAN,E_COMMERCE,0400-Reversal,MOBILE_APP,Sunday,evening,low,not_night,near_max,low,medium,low,11_20,very_low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6812255893517735,1,0.66,FP
0.197,1.318,120,3,2,0.143,0,1.569,0.93,0.1585,60.0,79.0,0.75,21,1.8562979903656263,19193.31875,0.7305095920575057,55329.65765765767,0.0,EUR,API_SERVER,JP,4278,MANUAL_KEYED,3DS_FAIL,ONLINE_PIN,MOTO_PHONE,FALLBACK_MAG,0200-FinReq,BRANCH_COUNTER,Sunday,evening,low,not_night,above_max,low,medium,very_high,gt_20,medium,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7705711541908089,1,0.66,FP
0.006,0.688,34,18,2,0.18,0,0.974,1.04,0.3332,37.0,240.0,0.15352697095435686,22,2.7713379403381286,1131.2803504380477,0.10063428749399904,6123.010169491526,0.994,JPY,API_SERVER,MY,3197,MANUAL_KEYED,3DS_FAIL,ONLINE_PIN,MOTO_PHONE,E_COMMERCE,0510-AdviceRsp,CALL_CENTER,Sunday,late_evening,very_low,very_high,below_half_max,medium,medium,very_high,gt_20,very_low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.925395207904366,1,0.66,FP
0.217,0.006,86,14,5,0.068,0,1.718,3.209,0.2338,36.0,176.0,0.2033898305084746,23,2.4344901638739844,15466.839614373357,0.648076779971181,64639.644688644694,0.783,EUR,WEB_BROWSER,IN,3236,TOKEN_IN_APP,CVV_PASS,ONLINE_PIN,SINGLE_PURCHASE,FORCE_POST,0510-AdviceRsp,BRANCH_COUNTER,Sunday,late_evening,low,high,near_max,medium,low,very_high,gt_20,low,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7584905426291553,1,0.66,FP
0.135,0.467,112,24,34,0.137,0,0.891,0.653,0.2818,72.0,500.0,0.1437125748502994,0,1.827769906751088,5986.184887459807,0.21910174700346202,18614.425,0.865,THB,ATM,US,5243,MANUAL_KEYED,AVS_PASS,OFFLINE_PIN,SINGLE_PURCHASE,FALLBACK_MAG,0100-AuthReq,MOBILE_APP,Monday,night,low,high,below_half_max,medium,medium,high,gt_20,very_low,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6709336051399205,1,0.66,FP
0.088,0.787,66,11,29,0.166,0,0.999,1.544,0.5847,59.0,470.0,0.12526539278131635,0,1.9125010869241836,5276.745937961596,0.15909134755204377,12402.01388888889,0.912,USD,MOBILE_APP,US,7890,MANUAL_KEYED,3DS_PASS,OFFLINE_PIN,MOTO_MAIL,CRYPTOGRAM_PRESENT,0200-FinReq,ONLINE_PORTAL,Monday,night,very_low,very_high,below_half_max,high,medium,very_high,gt_20,very_low,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75543843341358,1,0.66,FP
0.203,0.155,18,3,6,0.171,0,0.745,1.982,0.3471,59.0,86.0,0.6781609195402298,1,1.9974177062012453,20987.371777476255,0.9644966260227313,56243.84,0.7969999999999999,USD,IVR_PHONE,US,5639,MANUAL_KEYED,AVS_FAIL,NONE,RECURRING_SUBSCRIPTION,CRYPTOGRAM_PRESENT,0210-FinRsp,MOBILE_APP,Monday,night,low,high,above_max,medium,medium,high,gt_20,medium,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9301935322273468,1,0.66,FP
0.461,0.265,57,3,31,0.157,0,0.637,1.138,0.1558,27.0,382.0,0.07049608355091384,2,1.8562979903656263,2569.2312500000003,0.0995882693080438,4591.530726256983,0.5389999999999999,USD,ATM,MY,7673,MAGSTRIPE,CVV_PASS,NONE,MOTO_PHONE,MOBILE_TOKEN,0420-RepeatRev,ONLINE_PORTAL,Monday,night,medium,medium,below_half_max,low,medium,high,gt_20,very_low,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.8148588339467885,1,0.66,FP
0.378,0.162,48,16,4,0.136,0,0.06,0.949,0.6028,54.0,219.0,0.24545454545454545,3,2.605648267484129,8531.830132939438,0.48332534646631803,16986.535294117646,0.622,SGD,WEB_BROWSER,ZA,3050,TOKEN_IN_APP,CVV_FAIL,SIGNATURE,MOTO_MAIL,CRYPTOGRAM_PRESENT,0420-RepeatRev,KIOSK,Monday,night,medium,high,near_max,high,medium,low,gt_20,low,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.6943852742868057,1,0.66,FP
0.189,1.532,22,7,13,0.138,1,0.494,3.1,0.1771,65.0,253.0,0.2559055118110236,6,2.432735777459091,11681.014925373134,0.47618120743657516,63350.65238095238,0.0,THB,IVR_PHONE,KR,3105,CHIP,3DS_FAIL,NONE,MOTO_PHONE,FALLBACK_MAG,0420-RepeatRev,ONLINE_PORTAL,Monday,morning,low,not_night,near_max,low,medium,medium,gt_20,low,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7419658929131204,1,0.66,FP
0.076,0.331,91,1,3,0.171,0,1.762,3.086,0.4769,63.0,410.0,0.15328467153284672,6,2.5610957881455465,4847.453281853282,0.4148093585577107,17289.964187327823,0.0,USD,ATM,US,7107,TOKEN_IN_APP,CVV_FAIL,NONE,RECURRING_SUBSCRIPTION,MOBILE_TOKEN,0420-RepeatRev,POS_TERMINAL,Monday,morning,very_low,not_night,near_max,medium,medium,very_high,gt_20,very_low,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.80685043407216,1,0.66,FP
0.019,2.217,60,5,5,0.157,0,1.141,2.229,0.4015,82.0,317.0,0.2578616352201258,7,2.0918640616783932,15053.801234567902,0.48595496313788894,54676.54260089686,0.0,GBP,POS_TERMINAL,IN,5134,MANUAL_KEYED,AVS_FAIL,ONLINE_PIN,MOTO_PHONE,MOBILE_TOKEN,0510-AdviceRsp,WEARABLE_PAY,Monday,morning,very_low,not_night,near_max,medium,medium,very_high,gt_20,low,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6626324941232884,1,0.66,FP
0.316,0.481,81,8,24,0.275,0,1.521,0.611,0.1462,24.0,336.0,0.0712166172106825,7,2.186051276738094,12728.715730337079,0.491574679715948,39886.50352112677,0.0,USD,ATM,CA,7808,CHIP,AVS_FAIL,NONE,SINGLE_PURCHASE,MOBILE_TOKEN,0510-AdviceRsp,CALL_CENTER,Monday,morning,medium,not_night,near_max,low,medium,very_high,gt_20,very_low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7737189292826113,1,0.66,FP
0.019,0.68,106,5,3,0.119,3,1.942,2.495,0.2381,97.0,470.0,0.2059447983014862,9,1.9768549529047348,187.60110803324102,0.03896569572867081,604.6008968609865,0.0,HKD,IVR_PHONE,IN,5763,CHIP,3DS_FAIL,ONLINE_PIN,MOTO_MAIL,CARD_PRESENT,0210-FinRsp,CALL_CENTER,Monday,morning,very_low,not_night,below_half_max,medium,medium,very_high,gt_20,low,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.8015214564781453,1,0.66,FP
0.593,0.695,60,5,6,0.247,0,0.223,0.105,0.0859,13.0,24.0,0.52,9,1.8702625307159986,22269.483821263482,0.4625229017489479,40145.40555555556,0.0,USD,WEB_BROWSER,KR,5095,MAGSTRIPE,BIOMETRIC_PASS,OFFLINE_PIN,MOTO_MAIL,CARD_PRESENT,0110-AuthRsp,POS_TERMINAL,Monday,morning,medium,not_night,near_max,low,medium,low,11_20,medium,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8750224476996592,1,0.66,FP
0.244,1.05,74,10,24,0.096,0,1.839,1.203,0.4375,6.0,8.0,0.6666666666666666,10,1.8764069432883397,21450.188361408884,0.5477768309837989,55361.343873517784,0.0,USD,SMART_WATCH,AU,7012,CONTACTLESS,CVV_FAIL,OFFLINE_PIN,MOTO_PHONE,E_COMMERCE,0420-RepeatRev,MOBILE_APP,Monday,morning,low,not_night,near_max,medium,low,very_high,6_10,medium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.709319342886768,1,0.66,FP
0.438,0.245,6,3,11,0.162,0,0.938,2.225,0.2408,74.0,170.0,0.4327485380116959,11,2.7669478423496954,561.8887492143306,0.07760052850236152,3486.2265625,0.0,CHF,ATM,ID,3085,MANUAL_KEYED,BIOMETRIC_PASS,ONLINE_PIN,RECURRING_SUBSCRIPTION,E_COMMERCE,0100-AuthReq,MOBILE_APP,Monday,morning,medium,not_night,below_half_max,medium,medium,very_high,gt_20,low,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7699216479201368,1,0.66,FP
0.213,0.277,71,1,38,0.155,0,0.255,4.245,0.0674,19.0,82.0,0.2289156626506024,11,1.8625285401162623,7517.13354037267,0.17919896755945958,18545.938697318004,0.0,USD,MOBILE_APP,FR,7077,CONTACTLESS,CVV_FAIL,OFFLINE_PIN,SINGLE_PURCHASE,CARD_PRESENT,0210-FinRsp,MOBILE_APP,Monday,morning,low,not_night,below_half_max,low,medium,low,11_20,low,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.7767515814038484,1,0.66,FP
0.283,0.88,4,4,30,0.181,0,1.281,0.609,0.4894,42.0,231.0,0.1810344827586207,11,2.2925347571405443,4077.0797979797976,0.18850982316022627,11431.781869688384,0.0,USD,SMART_WATCH,SG,4778,MANUAL_KEYED,BIOMETRIC_FAIL,OFFLINE_PIN,RECURRING_SUBSCRIPTION,FORCE_POST,0420-RepeatRev,POS_TERMINAL,Monday,morning,low,not_night,below_half_max,medium,medium,very_high,gt_20,very_low,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6987864647264282,1,0.66,FP
0.471,0.316,104,3,20,0.078,0,1.574,2.632,0.2694,2.0,258.0,0.007722007722007722,12,1.9139771019523042,22379.044247787613,0.610220765914078,65398.33620689655,0.0,USD,POS_TERMINAL,VN,7282,CHIP,BIOMETRIC_FAIL,ONLINE_PIN,MOTO_MAIL,FORCE_POST,0510-AdviceRsp,WEARABLE_PAY,Monday,afternoon,medium,not_night,near_max,medium,low,very_high,2_5,very_low,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.7516154016135935,1,0.66,FP
0.17,0.696,110,19,8,0.259,0,1.806,0.635,0.1944,23.0,32.0,0.696969696969697,13,1.884034745337226,23011.31914893617,0.5402348844839462,54074.60714285715,0.0,AUD,SMART_WATCH,SG,3039,MAGSTRIPE,3DS_FAIL,OFFLINE_PIN,SINGLE_PURCHASE,E_COMMERCE,0510-AdviceRsp,ONLINE_PORTAL,Monday,afternoon,low,not_night,near_max,low,medium,very_high,gt_20,medium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6630350297199861,1,0.66,FP
0.095,1.244,74,1,1,0.19,2,1.761,1.055,0.6253,24.0,75.0,0.3157894736842105,14,1.8309801823813363,4269.097756410256,0.2870107098001156,9791.886029411764,0.0,VND,API_SERVER,AE,7579,MANUAL_KEYED,3DS_PASS,ONLINE_PIN,MOTO_MAIL,CRYPTOGRAM_PRESENT,0100-AuthReq,BRANCH_COUNTER,Monday,afternoon,very_low,not_night,below_half_max,high,medium,very_high,gt_20,low,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6635603486032304,1,0.66,FP
0.093,0.883,25,6,3,0.078,3,0.878,0.722,0.0731,50.0,283.0,0.176056338028169,14,1.8325814637483102,29904.0736,1.6822645296220422,86525.56018518518,0.0,HKD,ATM,TH,4503,MAGSTRIPE,AVS_PASS,ONLINE_PIN,INSTALLMENT_PLAN,MOBILE_TOKEN,0100-AuthReq,CALL_CENTER,Monday,afternoon,very_low,not_night,much_above_max,low,low,high,gt_20,very_low,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9070754790339997,1,0.66,FP
0.007,0.247,50,15,30,0.078,0,1.69,1.932,0.1735,71.0,456.0,0.15536105032822758,15,1.9329696377795786,1937.1056439942113,0.060849938232499415,4315.964516129032,0.0,JPY,WEB_BROWSER,FR,4558,MANUAL_KEYED,BIOMETRIC_FAIL,ONLINE_PIN,MOTO_PHONE,CARD_PRESENT,0500-Advice,MOBILE_APP,Monday,afternoon,very_low,not_night,below_half_max,low,low,very_high,gt_20,very_low,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.6934694651010934,1,0.66,FP
0.102,0.942,84,3,11,0.083,0,1.915,1.089,0.1141,23.0,129.0,0.17692307692307693,15,2.2428350885882717,18737.95753715499,0.8606410120469107,50429.468571428566,0.0,USD,IVR_PHONE,US,3333,MANUAL_KEYED,3DS_PASS,OFFLINE_PIN,MOTO_PHONE,FORCE_POST,0110-AuthRsp,MOBILE_APP,Monday,afternoon,low,not_night,above_max,low,low,very_high,gt_20,very_low,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.784002363763775,1,0.66,FP
0.008,0.526,27,14,27,0.055,0,0.556,1.714,0.2279,75.0,335.0,0.22321428571428573,15,1.8718021769015913,12222.406153846154,0.2882233711268419,17459.37142857143,0.0,GBP,SMART_WATCH,AU,3323,MANUAL_KEYED,CVV_PASS,SIGNATURE,RECURRING_SUBSCRIPTION,FORCE_POST,0110-AuthRsp,MOBILE_APP,Monday,afternoon,very_low,not_night,below_half_max,medium,low,medium,gt_20,low,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9531511449266968,1,0.66,FP
