rule,feature_a,value_a,feature_b,value_b,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation
payment_channel=POS_TERMINAL AND term_location=CALL_CENTER,payment_channel,POS_TERMINAL,term_location,CALL_CENTER,1430,0.020428571428571428,33,0.023076923076923078,0.025471428571428572,-0.0023945054945054937,0.9059924932050564,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=DE,payment_channel,API_SERVER,merchant_country,DE,477,0.0068142857142857146,11,0.023060796645702306,0.025471428571428572,-0.0024106319257262664,0.9053593747611673,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Friday AND payment_channel=API_SERVER,day_name,Friday,payment_channel,API_SERVER,1345,0.019214285714285715,31,0.023048327137546468,0.025471428571428572,-0.0024231014338821043,0.9048698259272309,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=IN,cross_border,False,merchant_country,IN,2822,0.04031428571428571,65,0.02303330970942594,0.025471428571428572,-0.002438118862002632,0.904280246584305,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
time_period=morning AND payment_channel=WEB_BROWSER,time_period,morning,payment_channel,WEB_BROWSER,2562,0.0366,59,0.02302888368462139,0.025471428571428572,-0.002442544886807181,0.9041064822902397,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=False AND payment_channel=WEB_BROWSER,tokenised,False,payment_channel,WEB_BROWSER,5608,0.08011428571428572,129,0.023002853067047076,0.025471428571428572,-0.0024685755043814955,0.9030845287118875,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=CVV_FAIL AND pin_verif_method=NONE,auth_result,CVV_FAIL,pin_verif_method,NONE,2176,0.031085714285714286,50,0.02297794117647059,0.025471428571428572,-0.002493487394957982,0.9021064959915542,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Sunday AND payment_channel=IVR_PHONE,day_name,Sunday,payment_channel,IVR_PHONE,1394,0.019914285714285714,32,0.02295552367288379,0.025471428571428572,-0.002515904898544783,0.9012263920930259,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND card_entry_mode=CONTACTLESS,payment_channel,API_SERVER,card_entry_mode,CONTACTLESS,1656,0.023657142857142856,38,0.022946859903381644,0.025471428571428572,-0.002524568668046928,0.9008862553206478,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CONTACTLESS AND auth_result=BIOMETRIC_FAIL,card_entry_mode,CONTACTLESS,auth_result,BIOMETRIC_FAIL,1439,0.020557142857142857,33,0.022932592077831826,0.025471428571428572,-0.002538836493596746,0.9003261051308064,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MAGSTRIPE AND auth_result=AVS_FAIL,card_entry_mode,MAGSTRIPE,auth_result,AVS_FAIL,1439,0.020557142857142857,33,0.022932592077831826,0.025471428571428572,-0.002538836493596746,0.9003261051308064,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=late_evening AND payment_channel=API_SERVER,time_period,late_evening,payment_channel,API_SERVER,829,0.011842857142857143,19,0.022919179734620022,0.025471428571428572,-0.0025522488368085496,0.8997995408992717,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Thursday AND payment_channel=MOBILE_APP,day_name,Thursday,payment_channel,MOBILE_APP,1397,0.019957142857142857,32,0.02290622763063708,0.025471428571428572,-0.0025652009407914934,0.8992910455101489,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=afternoon AND payment_channel=IVR_PHONE,time_period,afternoon,payment_channel,IVR_PHONE,2533,0.036185714285714286,58,0.02289774970390841,0.025471428571428572,-0.0025736788675201627,0.8989582048646039,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Friday AND payment_channel=POS_TERMINAL,day_name,Friday,payment_channel,POS_TERMINAL,1402,0.02002857142857143,32,0.02282453637660485,0.025471428571428572,-0.002646892194823721,0.896083873450555,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND term_location=POS_TERMINAL,payment_channel,IVR_PHONE,term_location,POS_TERMINAL,1446,0.020657142857142857,33,0.022821576763485476,0.025471428571428572,-0.002649851807943096,0.895967680002234,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=AE,payment_channel,ATM,merchant_country,AE,571,0.008157142857142858,13,0.02276707530647986,0.025471428571428572,-0.002704353264948712,0.8938279705292149,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
tokenised=True AND payment_channel=IVR_PHONE,tokenised,True,payment_channel,IVR_PHONE,4483,0.06404285714285714,102,0.0227526210127147,0.025471428571428572,-0.0027188075587138705,0.8932604996578963,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=ID,payment_channel,ATM,merchant_country,ID,485,0.006928571428571429,11,0.02268041237113402,0.025471428571428572,-0.002791016200294552,0.8904256118785089,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND term_location=BRANCH_COUNTER,payment_channel,WEB_BROWSER,term_location,BRANCH_COUNTER,1416,0.02022857142857143,32,0.022598870056497175,0.025471428571428572,-0.002872558514931397,0.8872242871311286,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=morning AND payment_channel=IVR_PHONE,time_period,morning,payment_channel,IVR_PHONE,2434,0.03477142857142857,55,0.02259654889071487,0.025471428571428572,-0.002874879680713701,0.8871331589175776,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND term_location=POS_TERMINAL,payment_channel,POS_TERMINAL,term_location,POS_TERMINAL,1461,0.020871428571428572,33,0.022587268993839837,0.025471428571428572,-0.0028841595775887345,0.8867688331849628,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=TH,payment_channel,ATM,merchant_country,TH,487,0.006957142857142857,11,0.022587268993839837,0.025471428571428572,-0.0028841595775887345,0.8867688331849628,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=CN,payment_channel,POS_TERMINAL,merchant_country,CN,487,0.006957142857142857,11,0.022587268993839837,0.025471428571428572,-0.0028841595775887345,0.8867688331849628,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=MOBILE_APP AND card_entry_mode=QR_CODE,payment_channel,MOBILE_APP,card_entry_mode,QR_CODE,1644,0.023485714285714287,37,0.022506082725060828,0.025471428571428572,-0.0029653458463677444,0.8835814866821413,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=CVV_FAIL AND pin_verif_method=OFFLINE_PIN,auth_result,CVV_FAIL,pin_verif_method,OFFLINE_PIN,2181,0.031157142857142855,49,0.02246675836772123,0.025471428571428572,-0.0030046702037073436,0.8820376252049837,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=AVS_FAIL AND pin_verif_method=ONLINE_PIN,auth_result,AVS_FAIL,pin_verif_method,ONLINE_PIN,2238,0.031971428571428574,50,0.022341376228775692,0.025471428571428572,-0.0031300523426528795,0.8771151632160956,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND card_entry_mode=TOKEN_IN_APP,payment_channel,WEB_BROWSER,card_entry_mode,TOKEN_IN_APP,1701,0.0243,38,0.022339800117577895,0.025471428571428572,-0.0031316284538506767,0.8770532856031703,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=evening AND payment_channel=POS_TERMINAL,time_period,evening,payment_channel,POS_TERMINAL,1702,0.024314285714285715,38,0.022326674500587545,0.025471428571428572,-0.003144754070841027,0.8765379781498195,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=KR,payment_channel,POS_TERMINAL,merchant_country,KR,493,0.007042857142857143,11,0.02231237322515213,0.025471428571428572,-0.0031590553462764424,0.8759765147283506,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=MOBILE_APP AND merchant_country=DE,payment_channel,MOBILE_APP,merchant_country,DE,538,0.007685714285714285,12,0.022304832713754646,0.025471428571428572,-0.003166595857673926,0.8756804767037718,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
time_period=afternoon AND payment_channel=ATM,time_period,afternoon,payment_channel,ATM,2469,0.03527142857142857,55,0.02227622519238558,0.025471428571428572,-0.003195203379042992,0.8745573547206902,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=HK,payment_channel,API_SERVER,merchant_country,HK,494,0.007057142857142857,11,0.022267206477732792,0.025471428571428572,-0.00320422209369578,0.8742032829171595,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=MOBILE_APP AND term_location=CALL_CENTER,payment_channel,MOBILE_APP,term_location,CALL_CENTER,1483,0.021185714285714287,33,0.022252191503708697,0.025471428571428572,-0.0032192370677198746,0.8736137999212612,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=True AND merchant_country=BR,cross_border,True,merchant_country,BR,720,0.010285714285714285,16,0.022222222222222223,0.025471428571428572,-0.003249206349206349,0.8724372156789432,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=MOBILE_APP AND merchant_country=ZA,payment_channel,MOBILE_APP,merchant_country,ZA,497,0.0071,11,0.022132796780684104,0.025471428571428572,-0.003338631790744468,0.8689264019337561,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=ATM AND card_entry_mode=MAGSTRIPE,payment_channel,ATM,card_entry_mode,MAGSTRIPE,1629,0.02327142857142857,36,0.022099447513812154,0.025471428571428572,-0.003371981057616418,0.8676171205646948,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND term_location=MOBILE_APP,payment_channel,MOBILE_APP,term_location,MOBILE_APP,1405,0.02007142857142857,31,0.02206405693950178,0.025471428571428572,-0.0034073716319267915,0.8662276981296269,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=evening AND payment_channel=MOBILE_APP,time_period,evening,payment_channel,MOBILE_APP,1677,0.023957142857142857,37,0.022063208109719738,0.025471428571428572,-0.0034082204617088344,0.8661943733485035,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND term_location=ONLINE_PORTAL,payment_channel,MOBILE_APP,term_location,ONLINE_PORTAL,1453,0.020757142857142856,32,0.02202339986235375,0.025471428571428572,-0.003448028709074822,0.8646315145063166,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CONTACTLESS AND auth_result=BIOMETRIC_PASS,card_entry_mode,CONTACTLESS,auth_result,BIOMETRIC_PASS,1455,0.020785714285714286,32,0.021993127147766325,0.025471428571428572,-0.0034783014236622473,0.8634430175791602,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=GB,payment_channel,MOBILE_APP,merchant_country,GB,503,0.007185714285714286,11,0.02186878727634195,0.025471428571428572,-0.003602641295086622,0.858561474674109,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND merchant_country=BR,payment_channel,WEB_BROWSER,merchant_country,BR,503,0.007185714285714286,11,0.02186878727634195,0.025471428571428572,-0.003602641295086622,0.858561474674109,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND card_entry_mode=QR_CODE,payment_channel,POS_TERMINAL,card_entry_mode,QR_CODE,1661,0.02372857142857143,36,0.021673690547862733,0.025471428571428572,-0.0037977380235658387,0.8509020405778975,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=ID,payment_channel,API_SERVER,merchant_country,ID,509,0.007271428571428571,11,0.021611001964636542,0.025471428571428572,-0.00386042660679203,0.8484409071926853,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=ATM AND merchant_country=BR,payment_channel,ATM,merchant_country,BR,512,0.007314285714285714,11,0.021484375,0.025471428571428572,-0.003987053571428572,0.8434695737521032,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_present=True AND payment_channel=WEB_BROWSER,card_present,True,payment_channel,WEB_BROWSER,3538,0.050542857142857146,76,0.02148106274731487,0.025471428571428572,-0.0039903658241137036,0.8433395357891423,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=AU,payment_channel,SMART_WATCH,merchant_country,AU,514,0.007342857142857143,11,0.021400778210116732,0.025471428571428572,-0.00407065036131184,0.8401875909748576,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Tuesday AND payment_channel=ATM,day_name,Tuesday,payment_channel,ATM,1362,0.019457142857142857,29,0.021292217327459617,0.025471428571428572,-0.004179211243968955,0.8359255260359917,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MANUAL_KEYED AND auth_result=BIOMETRIC_FAIL,card_entry_mode,MANUAL_KEYED,auth_result,BIOMETRIC_FAIL,1456,0.0208,31,0.021291208791208792,0.025471428571428572,-0.00418021978021978,0.8358859312308555,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=CA,payment_channel,MOBILE_APP,merchant_country,CA,471,0.006728571428571428,10,0.021231422505307854,0.025471428571428572,-0.0042400060661207176,0.8335387410945315,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND merchant_country=VN,payment_channel,SMART_WATCH,merchant_country,VN,519,0.007414285714285714,11,0.02119460500963391,0.025471428571428572,-0.004276823561794662,0.8320932981908994,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=CONTACTLESS AND auth_result=CVV_PASS,card_entry_mode,CONTACTLESS,auth_result,CVV_PASS,1510,0.02157142857142857,32,0.02119205298013245,0.025471428571428572,-0.004279375591296122,0.8319931063428332,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=ID,payment_channel,POS_TERMINAL,merchant_country,ID,475,0.0067857142857142855,10,0.021052631578947368,0.025471428571428572,-0.004418796992481204,0.8265194674853145,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
auth_result=BIOMETRIC_PASS AND pin_verif_method=ONLINE_PIN,auth_result,BIOMETRIC_PASS,pin_verif_method,ONLINE_PIN,2188,0.03125714285714286,46,0.02102376599634369,0.025471428571428572,-0.0044476625750848806,0.8253862141021079,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=CVV_PASS AND pin_verif_method=ONLINE_PIN,auth_result,CVV_PASS,pin_verif_method,ONLINE_PIN,2237,0.03195714285714286,47,0.02101028162717926,0.025471428571428572,-0.004461146944249313,0.8248568221551027,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=JP,payment_channel,POS_TERMINAL,merchant_country,JP,525,0.0075,11,0.02095238095238095,0.025471428571428572,-0.0045190476190476205,0.8225836604972891,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND term_location=POS_TERMINAL,payment_channel,WEB_BROWSER,term_location,POS_TERMINAL,1485,0.021214285714285713,31,0.020875420875420877,0.025471428571428572,-0.004596007696007695,0.8195622329105223,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=HK,payment_channel,MOBILE_APP,merchant_country,HK,527,0.007528571428571429,11,0.020872865275142316,0.025471428571428572,-0.004598563296286256,0.8194619008749087,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=US,payment_channel,POS_TERMINAL,merchant_country,US,481,0.006871428571428572,10,0.02079002079002079,0.025471428571428572,-0.004681407781407781,0.8162094533378886,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=CHIP AND auth_result=CVV_FAIL,card_entry_mode,CHIP,auth_result,CVV_FAIL,1541,0.022014285714285715,32,0.020765736534717714,0.025471428571428572,-0.0047056920367108575,0.8152560613742232,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND card_entry_mode=CONTACTLESS,payment_channel,WEB_BROWSER,card_entry_mode,CONTACTLESS,1689,0.02412857142857143,35,0.020722320899940794,0.025471428571428572,-0.0047491076714877775,0.8135515776757463,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=CN,payment_channel,ATM,merchant_country,CN,483,0.0069,10,0.020703933747412008,0.025471428571428572,-0.004767494824016564,0.8128297040487047,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=IVR_PHONE AND card_entry_mode=TOKEN_IN_APP,payment_channel,IVR_PHONE,card_entry_mode,TOKEN_IN_APP,1648,0.023542857142857143,34,0.02063106796116505,0.025471428571428572,-0.004840360610263522,0.8099690169834848,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MAGSTRIPE AND auth_result=3DS_PASS,card_entry_mode,MAGSTRIPE,auth_result,3DS_PASS,1409,0.02012857142857143,29,0.0205819730305181,0.025471428571428572,-0.0048894555409104735,0.8080415659765938,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=US,payment_channel,SMART_WATCH,merchant_country,US,486,0.006942857142857143,10,0.0205761316872428,0.025471428571428572,-0.004895296884185774,0.8078122367397621,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND card_entry_mode=MAGSTRIPE,payment_channel,WEB_BROWSER,card_entry_mode,MAGSTRIPE,1702,0.024314285714285715,35,0.020564042303172738,0.025471428571428572,-0.004907386268255834,0.807337611453781,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=late_evening AND payment_channel=WEB_BROWSER,time_period,late_evening,payment_channel,WEB_BROWSER,878,0.012542857142857142,18,0.02050113895216401,0.025471428571428572,-0.0049702896192645625,0.8048680463552892,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=QR_CODE AND auth_result=CVV_PASS,card_entry_mode,QR_CODE,auth_result,CVV_PASS,1565,0.022357142857142857,32,0.020447284345047924,0.025471428571428572,-0.005024144226380648,0.8027537319985163,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=JP,payment_channel,SMART_WATCH,merchant_country,JP,538,0.007685714285714285,11,0.020446096654275093,0.025471428571428572,-0.005025331917153479,0.8027071036451242,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=ATM AND term_location=CALL_CENTER,payment_channel,ATM,term_location,CALL_CENTER,1419,0.020271428571428572,29,0.0204369274136716,0.025471428571428572,-0.005034501157756971,0.8023471222417342,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Sunday AND payment_channel=MOBILE_APP,day_name,Sunday,payment_channel,MOBILE_APP,1469,0.020985714285714285,30,0.02042205582028591,0.025471428571428572,-0.005049372751142662,0.8017632683230587,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=MY,payment_channel,API_SERVER,merchant_country,MY,491,0.007014285714285714,10,0.020366598778004074,0.025471428571428572,-0.005104829793424498,0.7995860428829418,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND merchant_country=KR,payment_channel,SMART_WATCH,merchant_country,KR,492,0.007028571428571428,10,0.02032520325203252,0.025471428571428572,-0.005146225319396052,0.7979608679990333,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=US,cross_border,True,merchant_country,US,692,0.009885714285714286,14,0.02023121387283237,0.025471428571428572,-0.005240214698596202,0.7942708755458586,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
card_entry_mode=TOKEN_IN_APP AND auth_result=3DS_PASS,card_entry_mode,TOKEN_IN_APP,auth_result,3DS_PASS,1485,0.021214285714285713,30,0.020202020202020204,0.025471428571428572,-0.005269408369408368,0.793124741526312,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=ID,payment_channel,WEB_BROWSER,merchant_country,ID,497,0.0071,10,0.02012072434607646,0.025471428571428572,-0.005350704225352113,0.789933092667051,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=IVR_PHONE AND merchant_country=HK,payment_channel,IVR_PHONE,merchant_country,HK,499,0.0071285714285714286,10,0.02004008016032064,0.025471428571428572,-0.0054313484111079315,0.7867670281673835,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=IVR_PHONE AND merchant_country=MY,payment_channel,IVR_PHONE,merchant_country,MY,500,0.007142857142857143,10,0.02,0.025471428571428572,-0.0054714285714285715,0.7851934941110488,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND merchant_country=TH,payment_channel,SMART_WATCH,merchant_country,TH,501,0.007157142857142857,10,0.01996007984031936,0.025471428571428572,-0.005511348731109211,0.7836262416277932,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=API_SERVER AND term_location=BRANCH_COUNTER,payment_channel,API_SERVER,term_location,BRANCH_COUNTER,1406,0.020085714285714287,28,0.01991465149359886,0.025471428571428572,-0.00555677707782971,0.7818427395131353,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
