amount,currency,local_timestamp,payment_channel,merchant_country,mcc,card_present,ip_risk,device_id,card_entry_mode,auth_result,merchant_id,pin_verif_method,tokenised,recurring_flag,cross_border,card_activation_age,auth_characteristics,message_type,mean_amount_30d,std_amount_30d,max_amount_30d,txn_counts,distinct_merchants_7d,distinct_countries_30d,online_share_7d,night_ratio_30d,days_since_last_txn,decline_rate_30d,chargebacks_365d,device_diversity_30d,mcc_entropy_30d,credit_util_today,spending_trend,term_location,fraud,ip_address,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,ip_is_private,ip_score_bin,transaction_datetime,hour,day_of_week,day_name,is_weekend,is_night_txn,month,day,year,time_period,night_unusual_score,is_night_unusual,amount_invalid_flag,std_amount_30d_zero_flag,mean_amount_30d_zero_flag,duplicate_row_flag,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,night_ratio_group,amount_to_mean_30d,amount_to_mean_group,amount_to_max_30d,amount_to_max_group,low_mcc_entropy_flag,low_night_ratio_flag,high_max_amount_30d_flag,low_spending_trend_flag,low_country_diversity_flag,high_device_diversity_flag,high_decline_rate_flag,high_ip_score_flag,night_transaction_flag,card_not_present_flag,cross_border_flag,tokenised_flag,night_unusual_group,high_ip_high_amount_flag,high_decline_high_amount_flag,private_ip_high_score_flag,high_velocity_high_amount_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_low_spending_trend,low_mcc_entropy_x_card_not_present,low_night_ratio_x_high_max_amount_30d,cross_border_x_low_country_diversity,high_ip_score_x_card_not_present
136249.43,USD,2025-03-07 07:47:25,ATM,KR,4798,False,"{'ip': '53.101.180.145', 'score': 0.495}",DEV-0FC83EE0A51A4A6A,CONTACTLESS,3DS_FAIL,MID-86D278344F40,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,False,24,FORCE_POST,0420-RepeatRev,6.5,1.11,230877.46,"(39, 49)",38,4,0.234,0.456,5,0.163,0,34,2.049,0.196,1.539,KIOSK,0,53.101.180.145,0.495,39.0,49.0,0.78,0,medium,2025-03-07 07:47:25,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,low,gt_20,medium,medium,18166.590666666667,extreme,0.5901348700957205,near_max,0,0,1,0,0,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
46473.96,EUR,2025-03-07 07:47:31,WEB_BROWSER,JP,4640,True,"{'ip': '251.20.185.234', 'score': 0.055}",DEV-3A64B36DF0FE4B36,CHIP,CVV_FAIL,MID-73E5A21062E3,SIGNATURE,False,SINGLE_PURCHASE,False,2876,MOBILE_TOKEN,0110-AuthRsp,5.22,2.28,128750.67,"(10, 31)",37,17,0.066,0.831,24,0.433,0,30,2.307,1.429,4.344,POS_TERMINAL,0,251.20.185.234,0.055,10.0,31.0,0.3125,0,low,2025-03-07 07:47:31,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,high,very_high,6_10,low,high,7471.697749196142,extreme,0.36095811417436374,below_half_max,0,0,0,0,0,0,1,0,0,0,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
5204.16,USD,2025-03-07 07:48:31,WEB_BROWSER,US,4978,False,"{'ip': '172.79.194.227', 'score': 0.2934}",DEV-5B30173D9E124203,CONTACTLESS,AVS_PASS,MID-12F8480EB528,ONLINE_PIN,False,MOTO_PHONE,False,43,CRYPTOGRAM_PRESENT,0510-AdviceRsp,7.16,1.43,86985.93,"(100, 426)",95,24,0.423,0.121,0,0.275,3,17,2.61,1.434,3.959,ONLINE_PORTAL,0,172.79.194.227,0.2934,100.0,426.0,0.234192037470726,0,medium,2025-03-07 07:48:31,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,gt_20,low,low,637.7647058823529,extreme,0.05982691882562128,below_half_max,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
97486.43,KRW,2025-03-07 07:49:18,IVR_PHONE,AU,4284,True,"{'ip': '199.152.217.144', 'score': 0.2025}",DEV-9D87EBBF2E874D74,CONTACTLESS,AVS_PASS,MID-ABFD5C24229E,SIGNATURE,True,MOTO_PHONE,True,1550,CRYPTOGRAM_PRESENT,0100-AuthReq,5.3,1.95,126393.63,"(41, 441)",112,5,0.439,0.958,152,0.036,0,24,1.409,1.532,3.46,POS_TERMINAL,0,199.152.217.144,0.2025,41.0,441.0,0.09276018099547512,0,medium,2025-03-07 07:49:18,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,low,very_high,gt_20,very_low,high,15474.036507936507,extreme,0.7712861693570366,near_max,0,0,0,0,0,0,0,0,0,0,1,1,not_night,0,0,0,0,0,0,0,0,0,0,0
76142.13,SGD,2025-03-07 07:49:30,IVR_PHONE,IN,5531,True,"{'ip': '205.240.44.16', 'score': 0.4344}",DEV-04A03FF2B920424B,MANUAL_KEYED,BIOMETRIC_FAIL,MID-293E75A8AAF0,ONLINE_PIN,False,INSTALLMENT_PLAN,True,2069,FORCE_POST,0500-Advice,6.26,1.1,21808.76,"(90, 479)",98,13,0.268,0.539,55,0.265,0,4,0.794,0.311,2.256,CALL_CENTER,0,205.240.44.16,0.4344,90.0,479.0,0.1875,0,medium,2025-03-07 07:49:30,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,medium,gt_20,very_low,medium,10487.896694214876,extreme,3.4911952263573744,much_above_max,0,0,0,0,0,0,0,0,0,0,1,0,not_night,0,0,0,0,0,0,0,0,0,0,0
180675.76,EUR,2025-03-07 07:52:16,API_SERVER,KR,5400,True,"{'ip': '27.25.92.214', 'score': 0.1063}",DEV-C36D77D3476049FD,MAGSTRIPE,BIOMETRIC_PASS,MID-064D77334F08,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,True,1030,CRYPTOGRAM_PRESENT,0400-Reversal,7.83,6.4,131552.86,"(69, 280)",106,22,0.838,0.677,18,0.18,0,9,3.921,0.772,0.671,ONLINE_PORTAL,0,27.25.92.214,0.1063,69.0,280.0,0.24555160142348753,0,low,2025-03-07 07:52:16,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,high,gt_20,low,high,20461.580973952437,extreme,1.3733976334863913,above_max,0,0,0,0,0,0,0,0,0,0,1,0,not_night,0,0,0,0,0,0,0,0,0,0,0
76588.7,USD,2025-03-07 07:54:53,API_SERVER,KR,7134,False,"{'ip': '22.59.224.48', 'score': 0.4989}",DEV-ED2A1202947E4600,QR_CODE,3DS_PASS,MID-6747E8E19E8B,OFFLINE_PIN,True,SINGLE_PURCHASE,False,781,FALLBACK_MAG,0110-AuthRsp,7.83,1.28,67488.39,"(53, 278)",114,19,0.176,0.605,27,0.04,0,37,1.464,0.083,3.623,MOBILE_APP,0,22.59.224.48,0.4989,53.0,278.0,0.18996415770609318,0,medium,2025-03-07 07:54:53,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,low,low,gt_20,very_low,high,8673.691959229898,extreme,1.1348257852086083,above_max,0,0,0,0,0,1,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
106743.58,USD,2025-03-07 07:57:51,SMART_WATCH,CN,5349,True,"{'ip': '110.12.183.54', 'score': 0.3071}",DEV-D8EC387A5B0D4FA5,MAGSTRIPE,BIOMETRIC_FAIL,MID-A6059FE11914,SIGNATURE,False,MOTO_PHONE,False,2306,CRYPTOGRAM_PRESENT,0420-RepeatRev,5.67,1.96,200118.46,"(5, 179)",76,17,0.09,0.255,146,0.066,0,7,3.155,0.85,1.646,KIOSK,0,110.12.183.54,0.3071,5.0,179.0,0.027777777777777776,0,medium,2025-03-07 07:57:51,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,low,high,2_5,very_low,low,16003.535232383809,extreme,0.533399300597753,near_max,0,0,0,0,0,0,0,0,0,0,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
61390.67,CHF,2025-03-07 07:58:29,SMART_WATCH,US,4724,True,"{'ip': '35.243.194.240', 'score': 0.1892}",DEV-8E6F411C68174AD4,CONTACTLESS,AVS_FAIL,MID-264D877EBE35,NONE,False,MOTO_MAIL,False,2142,CARD_PRESENT,0200-FinReq,5.39,1.49,110857.25,"(83, 302)",52,4,0.523,0.079,14,0.115,0,25,0.408,1.538,1.551,POS_TERMINAL,0,35.243.194.240,0.1892,83.0,302.0,0.2739273927392739,0,low,2025-03-07 07:58:29,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,gt_20,low,very_low,9607.303599374021,extreme,0.5537762863837378,near_max,0,1,0,0,0,0,0,0,0,0,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
78959.08,EUR,2025-03-07 07:59:15,WEB_BROWSER,GB,5675,False,"{'ip': '170.146.228.95', 'score': 0.1556}",DEV-31E6663A4CCD42AC,CONTACTLESS,AVS_FAIL,MID-1A88D4DDEC76,NONE,True,RECURRING_SUBSCRIPTION,False,2742,E_COMMERCE,0210-FinRsp,7.02,1.6,34078.1,"(91, 104)",118,14,0.661,0.677,47,0.049,0,12,1.249,0.164,3.437,BRANCH_COUNTER,0,170.146.228.95,0.1556,91.0,104.0,0.8666666666666667,0,low,2025-03-07 07:59:15,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,low,low,gt_20,high,high,9845.27182044888,extreme,2.316935599825113,much_above_max,0,0,0,0,0,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
156660.61,EUR,2025-03-07 07:59:45,IVR_PHONE,IN,5847,False,"{'ip': '177.188.193.102', 'score': 0.3442}",DEV-5DBA868F582F473B,MANUAL_KEYED,BIOMETRIC_FAIL,MID-57C8A3277FCF,SIGNATURE,False,MOTO_PHONE,False,670,FORCE_POST,0510-AdviceRsp,15.48,3.12,51573.4,"(40, 420)",15,15,0.989,0.274,107,0.281,0,20,2.402,0.295,2.769,POS_TERMINAL,0,177.188.193.102,0.3442,40.0,420.0,0.09501187648456057,0,medium,2025-03-07 07:59:45,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,low,gt_20,very_low,low,9506.104975728154,extreme,3.037565342495501,much_above_max,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
99144.94,USD,2025-03-07 07:59:55,ATM,AE,3249,False,"{'ip': '25.106.16.66', 'score': 0.4314}",DEV-471064B7A1924E10,TOKEN_IN_APP,CVV_PASS,MID-B620B6A3A6B3,SIGNATURE,True,MOTO_MAIL,False,2662,FALLBACK_MAG,0110-AuthRsp,7.58,2.49,183822.94,"(52, 254)",67,20,0.489,0.006,87,0.026,0,27,1.055,1.582,4.458,BRANCH_COUNTER,0,25.106.16.66,0.4314,52.0,254.0,0.20392156862745098,0,medium,2025-03-07 07:59:55,7,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,low,very_high,gt_20,low,very_low,11555.354312354313,extreme,0.5393472689139401,near_max,0,1,0,0,0,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
113199.5,USD,2025-03-07 08:01:33,MOBILE_APP,ZA,7785,False,"{'ip': '90.4.75.1', 'score': 0.3735}",DEV-948DD0B4539247E7,QR_CODE,BIOMETRIC_PASS,MID-40F90D8C9105,ONLINE_PIN,True,SINGLE_PURCHASE,False,4266,FORCE_POST,0200-FinReq,6.36,5.17,212860.71,"(14, 360)",37,18,0.671,0.77,152,0.108,1,25,1.032,0.245,4.379,ONLINE_PORTAL,0,90.4.75.1,0.3735,14.0,360.0,0.038781163434903045,0,medium,2025-03-07 08:01:33,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,low,11_20,very_low,high,15380.366847826086,extreme,0.5317983210789766,near_max,0,0,0,0,0,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
188433.29,IDR,2025-03-07 08:04:38,ATM,AU,7261,True,"{'ip': '95.57.244.162', 'score': 0.4051}",DEV-BBC3AF380A5F448E,CHIP,AVS_FAIL,MID-D4F36466BE1F,OFFLINE_PIN,False,INSTALLMENT_PLAN,False,2942,E_COMMERCE,0110-AuthRsp,5.35,1.31,188188.23,"(66, 78)",96,2,0.789,0.295,83,0.253,1,33,0.366,1.542,2.26,CALL_CENTER,0,95.57.244.162,0.4051,66.0,78.0,0.8354430379746836,0,medium,2025-03-07 08:04:38,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,gt_20,high,low,29674.533858267718,extreme,1.001296886118297,above_max,1,0,0,0,1,0,0,0,0,0,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
175849.06,THB,2025-03-07 08:04:48,API_SERVER,ZA,4707,False,"{'ip': '183.113.207.43', 'score': 0.4602}",DEV-6A68ACD88B234F5D,CHIP,CVV_FAIL,MID-27798BC8CB17,SIGNATURE,False,SINGLE_PURCHASE,False,98,CARD_PRESENT,0100-AuthReq,5.77,2.51,12014.5,"(64, 450)",76,14,0.809,0.882,55,0.098,6,25,3.075,0.21,2.645,KIOSK,0,183.113.207.43,0.4602,64.0,450.0,0.1419068736141907,0,medium,2025-03-07 08:04:48,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,low,low,gt_20,very_low,high,25974.75036927622,extreme,14.63518455328534,extreme,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
76466.78,USD,2025-03-07 08:11:51,ATM,CA,4433,True,"{'ip': '229.164.251.164', 'score': 0.0925}",DEV-A3D0E53B3ADF4175,QR_CODE,AVS_FAIL,MID-732C18BAF45E,SIGNATURE,False,MOTO_MAIL,False,1972,E_COMMERCE,0110-AuthRsp,5.21,1.17,171974.8,"(28, 477)",54,8,0.949,0.009,160,0.12,9,30,3.009,0.788,2.113,WEARABLE_PAY,0,229.164.251.164,0.0925,28.0,477.0,0.058577405857740586,0,low,2025-03-07 08:11:51,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,high,gt_20,very_low,very_low,12313.491143317231,extreme,0.4446368616979831,below_half_max,0,1,0,0,0,0,0,0,0,0,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
65275.7,USD,2025-03-07 08:12:59,WEB_BROWSER,US,3311,False,"{'ip': '14.86.113.8', 'score': 0.0417}",DEV-0EB74A921D1842DB,MANUAL_KEYED,BIOMETRIC_PASS,MID-2DFEB4D417AA,SIGNATURE,False,MOTO_MAIL,False,4287,CRYPTOGRAM_PRESENT,0210-FinRsp,6.48,1.33,3016.31,"(65, 232)",51,11,0.674,0.195,160,0.209,0,23,1.1,1.707,1.072,MOBILE_APP,0,14.86.113.8,0.0417,65.0,232.0,0.27896995708154504,0,low,2025-03-07 08:12:59,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,gt_20,low,low,8726.697860962566,extreme,21.63373998694201,extreme,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
83317.87,USD,2025-03-07 08:13:37,WEB_BROWSER,AU,7747,True,"{'ip': '255.221.19.29', 'score': 0.3474}",DEV-F41667CDC1434966,CHIP,CVV_PASS,MID-5A4962C30D1D,NONE,False,RECURRING_SUBSCRIPTION,False,1073,MOBILE_TOKEN,0500-Advice,7.2,4.07,228698.87,"(15, 243)",85,12,0.484,0.492,61,0.094,0,35,3.164,1.608,0.31,CALL_CENTER,0,255.221.19.29,0.3474,15.0,243.0,0.06147540983606557,0,medium,2025-03-07 08:13:37,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,low,very_high,11_20,very_low,medium,10160.715853658538,extreme,0.36431096353487213,below_half_max,0,0,1,1,0,0,0,0,0,0,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
128487.99,INR,2025-03-07 08:16:08,ATM,GB,3314,False,"{'ip': '107.132.4.83', 'score': 0.2988}",DEV-65191D945E4A4662,CHIP,CVV_FAIL,MID-0F66282176A1,ONLINE_PIN,False,MOTO_PHONE,False,2374,E_COMMERCE,0510-AdviceRsp,7.77,1.75,72423.27,"(65, 450)",119,3,0.919,0.354,17,0.132,0,22,3.033,1.314,3.191,BRANCH_COUNTER,0,107.132.4.83,0.2988,65.0,450.0,0.14412416851441243,0,medium,2025-03-07 08:16:08,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,gt_20,very_low,medium,14650.854047890538,extreme,1.7741012784802663,above_max,0,0,0,0,1,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
124107.49,GBP,2025-03-07 08:17:20,WEB_BROWSER,TH,7886,False,"{'ip': '194.7.134.181', 'score': 0.1592}",DEV-A52AE6D7D7144D2C,MANUAL_KEYED,BIOMETRIC_FAIL,MID-37B9CB2A6109,NONE,False,MOTO_PHONE,False,3931,E_COMMERCE,0510-AdviceRsp,5.91,1.27,132533.76,"(96, 280)",114,2,0.163,0.66,82,0.068,0,30,1.47,1.2,1.585,BRANCH_COUNTER,0,194.7.134.181,0.1592,96.0,280.0,0.3416370106761566,0,low,2025-03-07 08:17:20,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,low,very_high,gt_20,low,high,17960.562952243126,extreme,0.9364146432226534,near_max,0,0,0,0,1,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
179451.79,USD,2025-03-07 08:17:27,WEB_BROWSER,DE,5060,False,"{'ip': '99.169.72.44', 'score': 0.2497}",DEV-2D8E624A00F545ED,CHIP,CVV_PASS,MID-AEA647929614,SIGNATURE,False,SINGLE_PURCHASE,False,4106,MOBILE_TOKEN,0100-AuthReq,10.12,1.09,2901.37,"(28, 97)",90,15,0.152,0.295,170,0.235,0,37,3.86,0.614,2.902,BRANCH_COUNTER,0,99.169.72.44,0.2497,28.0,97.0,0.2857142857142857,0,medium,2025-03-07 08:17:27,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,high,gt_20,low,low,16137.750899280578,extreme,61.829398043667766,extreme,0,0,0,0,0,1,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
146338.42,THB,2025-03-07 08:17:39,SMART_WATCH,HK,4349,False,"{'ip': '246.226.205.124', 'score': 0.0431}",DEV-5031A8099EE94AFC,MANUAL_KEYED,BIOMETRIC_PASS,MID-B5E0D8CFFDC6,SIGNATURE,False,RECURRING_SUBSCRIPTION,False,4163,MOBILE_TOKEN,0510-AdviceRsp,6.31,1.18,168443.57,"(4, 124)",32,4,0.906,0.381,176,0.103,0,9,1.944,0.615,4.468,ONLINE_PORTAL,0,246.226.205.124,0.0431,4.0,124.0,0.032,0,low,2025-03-07 08:17:39,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,high,2_5,very_low,medium,20018.935704514366,extreme,0.8687630595631548,near_max,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
167225.16,EUR,2025-03-07 08:18:08,WEB_BROWSER,SG,3334,False,"{'ip': '211.155.69.149', 'score': 0.0516}",DEV-BB757B314EF64FFA,TOKEN_IN_APP,BIOMETRIC_FAIL,MID-82530ED43734,ONLINE_PIN,True,SINGLE_PURCHASE,False,4089,E_COMMERCE,0210-FinRsp,5.57,2.02,40537.76,"(28, 274)",65,20,0.874,0.706,99,0.18,2,16,0.437,0.28,2.323,WEARABLE_PAY,0,211.155.69.149,0.0516,28.0,274.0,0.10181818181818182,0,low,2025-03-07 08:18:08,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,low,gt_20,very_low,high,25452.8401826484,extreme,4.125068453006456,much_above_max,0,0,0,0,0,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
39517.6,USD,2025-03-07 08:18:18,ATM,PH,7114,False,"{'ip': '131.66.103.188', 'score': 0.3114}",DEV-437E647E6AE245E0,MAGSTRIPE,AVS_PASS,MID-6AA7300D6FBD,NONE,False,RECURRING_SUBSCRIPTION,False,2948,E_COMMERCE,0200-FinReq,6.01,1.78,8249.94,"(8, 174)",56,8,0.731,0.04,5,0.282,0,1,1.15,1.542,0.467,MOBILE_APP,0,131.66.103.188,0.3114,8.0,174.0,0.045714285714285714,0,medium,2025-03-07 08:18:18,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,6_10,very_low,very_low,5637.318116975749,extreme,4.789466412311809,much_above_max,0,1,0,1,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
141295.35,JPY,2025-03-07 08:19:15,ATM,HK,5452,False,"{'ip': '79.119.14.163', 'score': 0.273}",DEV-1509D265D9DA4F16,MANUAL_KEYED,CVV_PASS,MID-CB75BFCFDC19,OFFLINE_PIN,True,RECURRING_SUBSCRIPTION,True,2772,E_COMMERCE,0200-FinReq,9.41,2.27,214694.18,"(67, 130)",102,13,0.984,0.731,55,0.194,0,15,2.421,1.135,3.309,CALL_CENTER,0,79.119.14.163,0.273,67.0,130.0,0.5114503816793893,0,medium,2025-03-07 08:19:15,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,gt_20,medium,high,13573.040345821326,extreme,0.6581207365717293,near_max,0,0,0,0,0,0,0,0,0,1,1,1,not_night,0,0,0,0,0,0,0,0,0,0,0
161832.71,EUR,2025-03-07 08:20:20,POS_TERMINAL,HK,7117,False,"{'ip': '216.208.79.59', 'score': 0.1977}",DEV-2206C9EEFEB64372,CONTACTLESS,CVV_FAIL,MID-B76B29548716,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,False,4267,MOBILE_TOKEN,0400-Reversal,5.64,2.59,113777.75,"(24, 118)",77,1,0.083,0.619,19,0.263,2,2,1.393,1.017,2.514,ONLINE_PORTAL,0,216.208.79.59,0.1977,24.0,118.0,0.20168067226890757,0,low,2025-03-07 08:20:20,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,gt_20,low,high,24372.39608433735,extreme,1.4223456489019257,above_max,0,0,0,0,1,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
13429.9,USD,2025-03-07 08:20:52,IVR_PHONE,PH,7845,False,"{'ip': '222.185.237.28', 'score': 0.2633}",DEV-498E2BC747754AAC,QR_CODE,3DS_PASS,MID-244CD63300F3,SIGNATURE,True,MOTO_MAIL,False,1246,FALLBACK_MAG,0500-Advice,16.08,1.25,46048.39,"(54, 370)",27,2,0.554,0.93,75,0.225,0,18,3.693,1.191,0.154,MOBILE_APP,0,222.185.237.28,0.2633,54.0,370.0,0.14555256064690028,0,medium,2025-03-07 08:20:52,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,gt_20,very_low,high,786.2939110070258,extreme,0.2916412139227034,below_half_max,0,0,0,1,1,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
167743.88,USD,2025-03-07 08:23:15,API_SERVER,ZA,5721,True,"{'ip': '235.185.136.240', 'score': 0.193}",DEV-4D1D5A377D104F62,CHIP,CVV_FAIL,MID-EDFAB42195A0,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,579,CARD_PRESENT,0510-AdviceRsp,6.03,4.4,246703.62,"(69, 401)",85,17,0.749,0.939,34,0.274,0,28,0.165,1.635,4.165,CALL_CENTER,0,235.185.136.240,0.193,69.0,401.0,0.17164179104477612,0,low,2025-03-07 08:23:15,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,gt_20,very_low,high,23861.149359886203,extreme,0.6799381381670112,near_max,1,0,1,0,0,0,0,0,0,0,0,0,not_night,0,0,0,0,0,1,0,0,0,0,0
178714.9,HKD,2025-03-07 08:27:22,WEB_BROWSER,BR,5348,False,"{'ip': '153.109.233.223', 'score': 0.6011}",DEV-94A74A27A8C64D88,CHIP,CVV_PASS,MID-3E9E3FB722F0,SIGNATURE,True,RECURRING_SUBSCRIPTION,False,3057,FALLBACK_MAG,0500-Advice,7.9,1.53,177543.6,"(64, 469)",81,5,0.117,0.515,15,0.119,0,19,2.575,0.527,1.743,CALL_CENTER,0,153.109.233.223,0.6011,64.0,469.0,0.13617021276595745,0,high,2025-03-07 08:27:22,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,high,medium,medium,gt_20,very_low,medium,20080.325842696628,extreme,1.0065915831852954,above_max,0,0,0,0,0,0,0,1,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,1
19631.88,GBP,2025-03-07 08:31:52,ATM,BR,4126,False,"{'ip': '81.8.22.3', 'score': 0.2924}",DEV-80B84E243FE54A05,CHIP,CVV_FAIL,MID-967A16260AB2,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,1052,MOBILE_TOKEN,0500-Advice,7.74,1.21,55523.62,"(27, 86)",94,2,0.982,0.291,112,0.13,5,25,1.067,1.632,0.576,MOBILE_APP,0,81.8.22.3,0.2924,27.0,86.0,0.3103448275862069,0,medium,2025-03-07 08:31:52,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,gt_20,low,low,2246.2105263157896,extreme,0.3535707223210172,below_half_max,0,0,0,1,1,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
157618.49,USD,2025-03-07 08:33:34,MOBILE_APP,KR,3344,False,"{'ip': '25.217.198.244', 'score': 0.3292}",DEV-8F28175B4CDC4A36,CHIP,CVV_PASS,MID-DC3C6EB06630,NONE,False,RECURRING_SUBSCRIPTION,False,2152,E_COMMERCE,0200-FinReq,6.9,2.07,112070.94,"(66, 141)",39,18,0.902,0.929,176,0.206,0,36,0.551,0.65,3.622,WEARABLE_PAY,0,25.217.198.244,0.3292,66.0,141.0,0.4647887323943662,0,medium,2025-03-07 08:33:34,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,high,gt_20,low,high,19951.707594936706,extreme,1.4064045826279084,above_max,0,0,0,0,0,1,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
122414.7,HKD,2025-03-07 08:34:12,WEB_BROWSER,ZA,3008,True,"{'ip': '52.210.33.37', 'score': 0.1187}",DEV-34601ECCB96F4FFA,QR_CODE,AVS_PASS,MID-1F4C0DB482E1,OFFLINE_PIN,True,MOTO_PHONE,False,1365,CARD_PRESENT,0110-AuthRsp,5.31,1.03,110904.82,"(91, 315)",24,3,0.508,0.204,177,0.116,0,5,3.804,1.704,4.504,KIOSK,0,52.210.33.37,0.1187,91.0,315.0,0.2879746835443038,0,low,2025-03-07 08:34:12,8,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,gt_20,low,low,19400.11093502377,extreme,1.103771650577039,above_max,0,0,0,0,1,0,0,0,0,0,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
